x,y,z,roll,pitch,yaw
-0.0002291534,5.756917E-05,-6.004123E-05,6.240019E-06,4.205042E-06,-8.429209E-06
5.650937E-07,-9.966217E-07,4.940031E-06,8.183299E-07,8.299669E-06,5.217852E-06
-1.166763E-05,-1.370772E-07,-6.927871E-06,1.883404E-06,-6.41956E-06,-2.040864E-06
3.657994E-06,2.35874E-06,-1.485865E-07,3.224103E-06,-3.781564E-06,-2.772731E-06
0.0001056645,-6.961211E-06,4.851455E-05,-3.68855E-05,1.47891E-05,-1.596213E-08
-6.583586E-06,-2.875201E-06,-1.320302E-06,1.75199E-06,3.485307E-06,4.195652E-07
3.916423E-06,-1.024745E-07,1.467793E-06,-1.190978E-05,-6.404008E-07,4.904277E-06
-2.309263E-14,-8.215652E-15,-1.132428E-14,-2.636782E-16,-3.087809E-16,8.231264E-16
-4.417686E-06,-3.911083E-06,-6.968167E-06,-1.852034E-07,-4.676654E-06,1.187971E-06
3.90232E-07,7.305228E-09,4.55668E-07,2.020448E-06,3.034099E-06,6.173078E-08
-1.53848E-05,-2.113163E-06,-5.128145E-06,5.500086E-06,2.175563E-06,5.58427E-07
6.781819E-06,-5.722964E-06,4.174824E-06,-1.253876E-05,5.713453E-07,3.112527E-06
2.275023E-05,7.643686E-06,-5.081195E-06,1.902355E-05,-5.555875E-06,-5.526614E-07
-0.0001084253,5.077846E-05,-5.105369E-05,-1.54858E-06,-4.576653E-06,-3.849138E-06
-3.589405E-05,-6.26368E-06,-1.112012E-05,1.171693E-05,5.537609E-06,1.423288E-06
-2.761277E-05,1.276804E-05,-1.635381E-05,4.322223E-06,-1.744225E-06,-1.604626E-06
-7.562795E-05,-2.909568E-05,-1.428464E-05,-5.764013E-06,-1.822555E-06,-2.336347E-06
-7.668213E-05,3.094619E-05,-2.516252E-05,-8.885614E-06,-2.772704E-06,-2.535054E-06
7.846776E-05,-4.005495E-05,1.413646E-05,-7.355385E-06,1.92375E-06,4.797604E-06
1.447416E-05,2.536478E-06,5.487E-06,-2.007668E-06,1.64061E-06,-7.933871E-07
-9.667792E-07,3.515544E-06,8.783372E-06,7.987818E-06,3.606156E-07,-5.918716E-06
-6.787099E-06,-3.949095E-06,-1.462668E-05,3.69562E-06,-5.730469E-06,-4.179294E-07
-0.0001416002,-4.492673E-05,-5.083397E-05,-1.100138E-05,-4.487249E-07,5.230781E-06
1.515831E-07,-7.239689E-07,-3.705582E-06,3.948832E-06,-9.918329E-07,-1.906543E-07
-2.06059E-05,-8.765392E-06,-6.600219E-06,2.74009E-06,6.299492E-07,1.986406E-07
1.69488E-05,8.391721E-06,5.464073E-06,5.97067E-06,-1.534486E-06,7.187655E-07
4.973799E-14,-2.575717E-14,1.326716E-14,3.885781E-16,4.996003E-16,-2.775568E-17
6.011055E-06,1.174647E-06,3.774288E-06,-2.049928E-06,1.449464E-06,1.642061E-06
-3.772153E-06,3.904606E-07,-4.731574E-06,1.721647E-06,-5.928951E-07,-1.412483E-06
0.0001898696,-8.124222E-06,6.814003E-05,-2.433161E-06,1.074793E-06,-4.804682E-06
-7.384189E-05,2.120499E-05,-3.455044E-05,-1.031614E-06,-6.149558E-06,-3.024769E-06
1.433802E-05,-7.67857E-06,2.864855E-06,-4.618381E-06,-7.285017E-07,4.359048E-06
-2.486901E-14,3.552714E-15,-2.04281E-14,-4.163336E-16,-1.06859E-15,-8.46545E-16
-1.194425E-05,-4.167503E-06,-4.76673E-07,3.548442E-06,1.30809E-06,-3.336491E-06
8.772551E-06,-1.101263E-05,2.231816E-06,-1.473766E-06,-4.838538E-07,4.807269E-06
-3.06403E-05,-1.010626E-05,-1.676036E-05,-1.021174E-07,-7.029607E-06,1.915432E-07
2.089389E-05,-8.053204E-06,9.280623E-06,-2.429187E-06,1.790232E-06,3.118582E-06
-6.986444E-06,-6.059824E-06,-1.940134E-06,-6.555591E-06,-1.309077E-06,3.504499E-06
-2.497628E-05,-1.046488E-05,-9.186699E-06,-3.16182E-06,-9.936306E-07,5.523706E-06
-4.970094E-05,-1.373217E-05,-1.76466E-05,-1.032051E-05,1.748683E-07,1.919124E-06
3.261797E-06,1.312249E-06,-5.992864E-07,2.234207E-06,7.053248E-07,-2.485216E-06
1.946088E-11,2.070277E-11,-2.616463E-11,8.3396E-12,-2.160265E-12,-3.195166E-12
9.293362E-05,-3.132995E-05,2.087616E-05,9.267661E-07,1.478628E-06,1.442203E-06
1.23356E-06,4.363858E-06,-1.424341E-05,-3.072204E-06,-3.67592E-06,-2.666074E-07
4.732083E-05,2.655615E-05,1.334929E-05,-5.970843E-07,-4.276682E-06,-7.224226E-07
-3.552714E-14,-1.24345E-13,-1.065814E-14,-1.693091E-15,7.910342E-16,1.616762E-15
1.942145E-05,7.837841E-06,-5.510922E-06,6.947425E-06,-2.005801E-07,1.996388E-07
6.196659E-06,-1.011343E-05,-3.336175E-07,2.111874E-06,-4.129945E-06,1.711713E-06
8.37697E-07,4.506263E-07,1.238948E-06,-2.05161E-06,1.661666E-06,-3.171915E-06
-9.573686E-05,2.129478E-05,-3.718197E-05,-7.401748E-06,8.173122E-06,2.648665E-06
-0.000362853,0.0001735306,0.0003123697,0.0001299551,0.0005536299,9.74413E-05
0.0009301293,0.0003081792,0.000388251,0.0001968127,0.0002700464,-2.029655E-06
0.0003488353,0.0001264161,0.0001530428,0.0001025175,7.76384E-05,-4.580111E-05
0.0001404039,0.0001229844,3.15684E-05,0.0001119898,4.009724E-05,-2.837568E-05
0.006404094,0.0001754308,-0.000804841,6.955458E-05,-3.198325E-06,1.218617E-06
0.01774851,-0.0002199956,-0.001422811,9.727068E-05,-2.589834E-05,8.381408E-05
0.0005647035,0.0001353613,0.0003779417,8.876278E-05,0.0002111733,-2.056325E-07
0.004109432,0.002141691,0.002029664,0.000387535,0.0008241839,-7.510295E-05
0.01781241,-9.928507E-05,-0.00158247,0.0001164296,0.001063289,4.279551E-05
0.05007376,0.001108794,-0.003313002,0.0006187614,0.00232803,9.333769E-05
0.03375616,-0.000455161,-0.001819045,0.0003691865,0.0007118317,0.0001448693
0.0395658,-2.041259E-05,-0.002106987,0.000321422,0.0002815126,-2.779465E-06
0.04579154,0.0005061817,-0.002514962,0.0002589176,-7.479021E-05,-7.538815E-05
0.05080816,0.0006403993,-0.002614456,0.0002646773,-0.0002369297,-6.025127E-06
0.1185274,0.0002270026,-0.00476246,0.0005856111,-0.0008314385,0.000263752
0.06430137,-2.999955E-05,-0.002890764,0.0002948797,-0.0005820865,-5.650558E-05
0.06950687,-0.0003022547,-0.002933607,7.154064E-05,-0.0004694034,-0.0001413084
0.07432584,-0.000403452,-0.00299906,1.811239E-05,-0.0003393598,-9.554901E-05
0.1541045,-0.00130846,-0.008517782,-8.714962E-05,-0.0005394929,0.0001949153
0.08150164,-0.0003124034,-0.004396973,-0.0002806696,-0.0003215867,0.000104815
0.08343015,-0.0007350523,-0.004967474,-0.000399107,-0.0003287927,5.571243E-05
0.08807202,-0.001315383,-0.004129235,-0.0004279478,-0.0003624291,-1.693825E-05
0.1839981,-0.002031203,-0.007048872,-0.0005850044,-0.001263532,-3.145776E-05
0.09526861,-0.001485405,-0.004033877,-0.0002192613,-0.0003358854,9.500966E-05
0.09705299,-0.000353204,-0.004743861,7.381174E-05,-0.0001612211,-7.267987E-05
0.09825673,0.0003793787,-0.005573541,0.0007036484,-0.0001920936,-0.0002445425
0.1003776,0.0009136401,-0.006195143,0.001185656,-0.0002566383,-0.0003104219
0.2082653,0.003097486,-0.01138641,0.002892749,-0.0007939264,-0.0003196916
0.1051759,0.0001043825,-0.006202394,0.0008963404,-0.000372574,0.0001786233
0.1085145,-0.0004623606,-0.005509505,-0.000149875,-0.0002603811,0.0001835338
0.1092998,-0.002659621,-0.006363247,-0.0008489081,-0.0003331568,-5.750017E-05
0.2276761,-0.008347807,-0.01152878,-0.003223108,-0.0006188139,-0.0003653731
0.1153807,-0.004021823,-0.006266212,-0.001372655,0.0001050763,-0.0001475417
0.116267,-0.002090871,-0.006165189,-0.0008699558,5.817854E-05,-5.567119E-05
0.1180293,-0.001199376,-0.00781773,-0.0003389721,-4.655782E-05,-6.003788E-06
0.1221416,-0.0003646897,-0.007082417,0.0001220405,0.0001252796,-0.0002405751
0.2492013,-0.001251423,-0.01448276,0.001357358,-0.0001322175,-0.00130166
0.1301639,-0.00017243,-0.005527344,0.001461699,-0.0002696472,-0.0005988772
0.129829,0.0004891335,-0.005926898,0.001417682,-0.0004425378,-0.0003124505
0.1332433,0.0008480793,-0.005487416,0.0009699496,-0.0003824196,-3.630752E-05
0.1333018,-0.0001103784,-0.006602332,0.0001115614,-0.0002764623,-1.691099E-05
0.1361849,-0.002714052,-0.006391083,-0.0007187878,-0.0003108451,-0.0002722576
0.1379536,-0.003352837,-0.006245197,-0.0007683971,-0.0001499951,-0.0006187701
0.140102,-0.003754288,-0.006534872,-0.001017804,5.727667E-05,-0.0006122262
0.1413095,-0.003206451,-0.006251284,-0.0004657142,5.390801E-05,-0.0003355766
0.1423961,-0.001545001,-0.00779764,0.0002439797,4.909163E-05,-8.549386E-05
0.1499924,-0.001576213,-0.006836531,0.0005523521,-5.069192E-05,-0.0003118042
0.1460518,0.0002389774,-0.008918772,0.001290652,-0.0003400451,-0.0007454969
0.1502847,-0.0001339635,-0.009059083,0.00144617,6.650802E-05,-0.0006895071
0.1487695,-0.000120109,-0.009775849,0.0007945565,0.0002987272,-0.0001757181
0.1512095,-0.0003674443,-0.009055094,6.918007E-05,-4.648678E-05,0.0002039268
0.1547223,-0.003507397,-0.008519066,-0.001090467,-0.000109806,0.0002911255
0.1547596,-0.003855006,-0.01004821,-0.001872739,0.0003455397,-5.989893E-05
0.1586556,-0.00449892,-0.0102267,-0.001969459,0.000178113,-0.0003023984
0.1632639,-0.003531247,-0.008957084,-0.001161834,-0.0003413815,-0.0004156602
0.1638605,-0.003489437,-0.00898789,-0.000893963,-0.0003183081,-9.598752E-05
0.1676516,-0.0008541474,-0.009256199,0.0001117383,6.835983E-05,-0.0001215132
0.1744873,-0.001042751,-0.007337293,0.0007014115,0.0005916303,-0.0001966749
0.1751004,0.0004391388,-0.008944425,0.0008709403,0.0003875097,-0.0004883807
0.1767339,0.000569863,-0.008499901,0.0007560435,0.0002382232,-0.0003413639
0.1798524,-5.411409E-05,-0.009102174,0.001334379,0.0003157584,-5.370099E-05
0.1848053,0.000272479,-0.01025048,0.001002068,0.0007336768,-0.0001399899
0.1840551,-0.001525675,-0.01065095,-0.0003211054,0.0008721154,-0.0002682348
0.1890759,-0.001701224,-0.009971923,-0.0008877498,0.0003629856,-0.0002078651
0.1917007,-0.001962735,-0.009567337,-0.0003177878,-0.00095581,-4.655069E-06
0.1983231,-0.0006758171,-0.008414891,0.0005714776,-0.001444006,1.617038E-05
0.1989033,3.597624E-05,-0.009230068,0.00119138,-0.0004894405,-0.0001405697
0.202063,0.0006462378,-0.01021306,0.0006918262,-0.0003094211,-8.034303E-05
0.2026859,-0.001024681,-0.0117832,-0.0003422095,-0.0001551651,9.352509E-06
0.2057556,-0.002348351,-0.01189323,-0.0006294974,0.0004068169,-7.273963E-05
0.2094503,-0.004542881,-0.01157299,-0.001454014,0.0005633152,-0.0002580206
0.2092408,-0.006583463,-0.01035123,-0.002834517,0.0001047741,-0.0003553023
0.2116518,-0.007340518,-0.01029268,-0.003116736,-0.0008972167,-0.0003330169
0.2184672,-0.004358777,-0.01017967,-0.001300324,-0.0003006567,-0.0003946506
0.2181634,-0.001930821,-0.01166741,-0.0002377115,-4.75578E-05,-0.0003317941
0.2232187,0.001125926,-0.01141294,0.001827975,-0.000844759,-0.0005957197
0.2241466,0.002928181,-0.01309225,0.002886193,-0.0009966489,-0.0005014319
0.2259774,0.002241767,-0.01249258,0.0024907,-0.0007171827,-0.0006226056
0.2295503,0.001774929,-0.01177569,0.002697194,-0.0005630846,-0.0009845052
0.2307337,0.001359636,-0.01266149,0.003112396,-0.0001338133,-0.001132426
0.2336063,0.0008654387,-0.01293492,0.002260251,-0.0001006745,-0.0009486437
0.2392136,-0.0001001252,-0.01327267,0.001107747,-4.180614E-05,-0.0003973584
0.2384667,-0.001746944,-0.0150684,0.0009560929,5.364487E-05,0.00024072
0.2421029,-0.00317892,-0.01378321,-0.001043274,0.0001310605,0.0003094693
0.2437084,-0.005798887,-0.01376158,-0.002591463,0.0009096023,3.239361E-05
0.2459952,-0.00592927,-0.01442984,-0.001706973,0.000522477,-0.0007459169
0.2507436,-0.003941637,-0.01253929,-0.001441076,0.0002524571,-0.001054445
0.2504902,-0.003694945,-0.01209755,-0.0005097173,-0.0006134249,-0.0008593719
0.2545566,-0.0008957359,-0.01259059,0.00095998,-0.0001739457,-0.0006876304
0.2542356,4.588245E-05,-0.01390288,0.002007188,0.00116133,-0.0003816033
0.2570047,0.001486097,-0.01466536,0.002232233,0.001480472,-0.0005541716
0.2588262,0.0009569109,-0.01438874,0.001510814,0.001411594,-0.0007519997
0.2632024,0.001263249,-0.01490686,0.00152419,0.00147194,-0.001022346
0.2653479,-0.0004854713,-0.01615639,0.0005757409,0.00110914,-0.0009275593
0.2687179,-0.002474468,-0.01545684,-0.0005933595,0.0007964604,-0.0005166143
0.2721392,-0.003910297,-0.01528897,-0.001552654,0.0003713511,-0.0001525319
0.2753554,-0.005341687,-0.0153522,-0.001665142,0.001007117,-0.0002701209
0.27163,-0.004266566,-0.01483512,-0.001672293,0.001522544,-0.0005713265
0.2736703,-0.003841724,-0.01342886,-0.001936367,0.001652031,-0.0007218326
0.2728475,-0.004222811,-0.01275842,-0.001934626,0.001180147,-0.0006154365
0.275899,-0.00332054,-0.01271951,-0.001346514,0.0005724846,-0.000640325
0.2788726,-0.002321999,-0.01306723,-0.001084677,-0.0001550852,-0.0006038511
0.2818255,-0.005244764,-0.01212997,-0.001312086,-0.001845265,-0.0006364116
0.2834825,-0.003883925,-0.01172399,-0.0007718293,-0.00289807,-0.0006949901
0.2845882,-0.002925493,-0.01461595,-0.000769696,-0.001984029,-0.0009154336
0.2848775,-0.005139042,-0.01623904,-0.001263694,-0.0009444728,-0.0009198666
0.2846782,-0.003946688,-0.01701642,-0.000707944,-0.0004032279,-0.001039942
0.286417,-0.00333362,-0.0163275,5.439526E-05,-1.657425E-05,-0.0009978459
0.2858273,-0.004236095,-0.01536605,-0.0009689994,-0.00137993,-0.0008210155
0.288119,-0.005845951,-0.01381265,-0.002211526,-0.002799458,-0.0006407076
0.2908003,-0.00658848,-0.01286041,-0.001980733,-0.003150598,-0.0009539144
0.2923396,-0.005328176,-0.013316,-0.001080537,-0.001909934,-0.001333275
0.2928386,-0.005018495,-0.01451805,-0.00053415,-0.0001866467,-0.00122602
0.2911471,-0.002609221,-0.01552325,0.0005116913,0.000190075,-0.001162736
0.291692,-0.00120299,-0.01778153,0.00145715,0.0005714234,-0.001051865
0.2957577,0.0004127731,-0.01860244,0.002570454,6.564745E-05,-0.0008732017
0.2948881,-0.0006782974,-0.0204249,0.001623224,0.0001341668,-0.001050783
0.2938467,-0.001860719,-0.0218841,0.0006023997,0.001302326,-0.001339692
0.2944903,-0.004068678,-0.01997084,-0.0001552418,0.002041854,-0.001375132
0.2971848,-0.007306125,-0.01699923,-0.001826869,0.002631791,-0.0006971914
0.2966851,-0.006992622,-0.01545407,-0.00229536,0.00237019,-0.0003690076
0.2995932,-0.005913509,-0.01464965,-0.0007078779,0.002209465,-0.0005641247
0.300195,-0.006548297,-0.01364538,-0.002062834,0.001808906,-0.001162203
0.3000998,-0.006765719,-0.01467633,-0.002456394,0.0007099621,-0.001591653
0.3032814,-0.002305213,-0.01483608,0.002157075,-0.0001505276,-0.001961568
0.3084546,0.001113705,-0.0135065,0.003542321,-0.001837332,-0.001518888
0.310471,0.002043051,-0.01512982,0.003351775,-0.003345939,-0.0006985655
0.3090278,0.003136969,-0.01668719,0.003987898,-0.003158267,-0.000417097
0.3109277,-0.0001308683,-0.01751959,0.001299926,-0.002115252,-0.000639964
0.3093331,-0.004418432,-0.01761611,-0.001335435,-0.001218525,-0.0009400466
0.3081855,-0.005553824,-0.01927156,-0.001211441,5.666961E-05,-0.0009656256
0.3064277,-0.007764349,-0.01976383,-0.002885881,0.0004467924,-0.0005045197
0.3072517,-0.007313083,-0.01873911,-0.002295878,-0.0002670978,-0.0001919583
0.3114606,-0.005875802,-0.01843474,-1.451272E-06,0.0003235266,-0.0005019849
0.3081991,-0.003484702,-0.01871606,0.0004784812,0.001400716,-0.00130598
0.3067973,-0.000581979,-0.01875634,0.001815984,0.001794489,-0.001898804
0.308801,0.0001176102,-0.01594124,0.001556572,0.0006662462,-0.001877759
0.3102627,0.0009350558,-0.01320355,0.001986609,-0.001082409,-0.001353621
0.3096205,-0.001326505,-0.01293592,0.0003753857,-0.001818171,-0.000831092
0.3153379,-0.007239068,-0.01613082,-0.001437648,-0.002118982,-0.0005840529
0.623836,-0.01232851,-0.03476155,-0.002939117,-0.002266727,-0.001757014
0.3072359,-0.005031812,-0.01705376,-1.825438E-05,-0.002472638,-0.001362978
0.3074796,-0.002374875,-0.01667807,0.0003447391,-0.003770516,-0.001367464
0.3066456,-0.003902006,-0.01723186,-0.001516634,-0.003295692,-0.0009112959
0.6105167,-0.01056308,-0.03851266,-0.002353694,0.000358402,-0.0008562953
0.2983093,-0.004197254,-0.02032256,-0.0009011405,0.002875758,-0.0003791597
0.2949616,-0.006836734,-0.0205343,-0.003053052,0.002900313,2.039457E-05
0.2960249,-0.004760371,-0.02032767,-0.002074082,0.001857344,-1.374697E-06
0.2930146,-0.003875656,-0.01992221,-0.002050611,0.001168301,0.0003510547
0.2939524,-0.001986697,-0.01731562,-0.0006773313,0.001436677,0.0009421021
0.2911646,-0.0001740362,-0.01581576,0.0004118072,0.001908675,0.001396792
0.2900293,0.0009593104,-0.01516016,0.0005531498,0.002327549,0.001592262
0.2895743,0.001805389,-0.01393452,0.001460327,0.001928818,0.001236057
0.2888802,0.003311224,-0.01508451,0.002396542,0.0004656073,0.000501815
0.2904728,0.001555736,-0.01626333,0.001950885,-0.000512505,-6.99223E-05
0.2858253,-0.0009463887,-0.01806614,-0.0004371701,-0.001852547,0.0001529215
0.292188,-0.001552308,-0.01653242,-0.0007368082,-0.002292708,0.0007998958
0.2896249,-0.002717344,-0.01736281,-0.00063916,-0.001978234,0.00123286
0.2866576,-0.003055339,-0.017766,-0.0008685482,-0.001342849,0.0009190025
0.2853579,-0.002925705,-0.01553247,-0.000920718,-0.0004988099,0.0003218371
0.2843946,-0.001310594,-0.01496629,-0.0007267947,-0.0007627509,-0.0001142448
0.2874494,7.652384E-06,-0.01522841,0.001396958,-0.0008703305,-0.0001206201
0.2868563,-0.0005005688,-0.01497071,0.001013248,-0.0006972127,0.0002819991
0.2828081,-0.001433346,-0.01726649,7.701019E-05,-0.0007400125,0.0006252296
0.2825693,-0.001215741,-0.01662474,0.0002786152,-0.0004409396,0.0005267468
0.2821038,-0.002180344,-0.01712888,-0.0003125444,-0.0001826969,0.0003619201
0.2724306,-0.003035465,-0.01859399,-0.0007854157,0.0002310605,0.000167886
0.2753118,-0.003418933,-0.01767492,-0.0007108929,0.0004841194,0.0001750697
0.2729394,-0.002451092,-0.01561568,-0.0006883497,-4.936401E-05,0.0002306228
0.2723401,-0.001881372,-0.01504998,-0.0003917258,-0.0001436716,0.0003916728
0.2706234,0.0009573538,-0.01413783,0.0007903783,0.0006160414,0.000315383
0.2703315,0.0002106764,-0.01426189,0.001423142,0.001151386,0.0001428066
0.2702116,-0.001215997,-0.01553286,0.0002487033,0.0008483448,0.000222425
0.2647208,-0.0002383534,-0.01642699,0.0002635391,0.0003372035,0.0003028416
0.2660982,-0.001223538,-0.01625045,-0.000298818,0.0003158226,0.000347263
0.2646106,-0.002183566,-0.01529826,-0.0009020448,0.0003528725,0.0002009433
0.2623018,-0.00285391,-0.01678356,-0.000622796,-4.313419E-05,0.0003900869
0.2639917,-0.001763954,-0.01637347,-0.0003839021,-0.0005585694,0.0002762891
0.2630269,-0.001645451,-0.01472477,-0.0003418434,-0.0001998209,0.0002619462
0.2568695,-0.001262162,-0.0158166,0.0001044937,0.0003290527,0.0002568347
0.2626272,-0.000956821,-0.01361258,0.000445708,0.0003402924,0.000105064
0.2602317,0.0003465377,-0.01438112,0.0008009294,0.000502275,5.417093E-05
0.2592609,-1.592526E-05,-0.0146047,0.0003328203,0.0002380598,0.0002419886
0.256529,-0.001348846,-0.01562757,0.0003768973,1.070971E-05,0.0003586652
0.2572192,-0.0007205543,-0.01474251,0.0002417959,-0.0004487465,0.0003815088
0.2551407,-0.002150201,-0.01509815,-0.001239215,-0.0009313698,0.0004471076
0.2563264,-0.002767339,-0.01423671,-0.001253038,-0.0009518543,0.0004316144
0.2540643,-0.002458886,-0.01563604,-0.000207277,-0.0005371495,0.0003258344
0.2516461,-0.001303513,-0.01517009,-0.0003486528,8.101491E-05,0.0001478148
0.2508414,-0.003228716,-0.01327454,-0.002341118,-0.000462481,0.0002752217
0.2522262,-0.005273987,-0.0115131,-0.003734475,-0.001709218,0.0002229105
0.2540618,-0.005719047,-0.01129654,-0.002531099,-0.001797192,0.0003095437
0.2502363,-0.003709813,-0.01341799,-0.001322628,-0.001212735,0.0004745384
0.2487997,-0.00165274,-0.01483926,-0.0008348931,-0.0001939223,0.0005930428
0.2487425,0.0006180173,-0.01565261,0.0005448188,7.615654E-05,0.0006779949
0.248966,0.003076034,-0.01573949,0.002188592,0.0001185202,0.0007016471
0.2461166,0.003210371,-0.01649748,0.001895634,0.0002919361,0.0008683101
0.2477243,0.001704045,-0.01501506,0.001120204,0.0002464497,0.001081624
0.2481163,0.0006132054,-0.01512442,0.0003260928,-0.000410289,0.001352791
0.2438021,-0.0002364278,-0.01490587,-0.0004539833,-3.094678E-05,0.001780527
0.2415477,-0.002043741,-0.01468488,-0.002359085,0.0008047391,0.002685512
0.2423261,-0.001312695,-0.01253903,-0.003060173,0.001453798,0.003557093
0.2419467,0.002100492,-0.0108873,-0.0008854614,0.001390181,0.003975104
0.2436582,0.002858207,-0.01176337,-0.0002480517,-0.0002306767,0.004416952
0.2424515,0.005239705,-0.01175721,-0.0009410852,-0.001050723,0.004723468
0.2390992,0.006702208,-0.01320926,0.0001911921,-0.0009628637,0.005320036
0.2374402,0.01048357,-0.0156742,0.001861419,3.673495E-05,0.00599882
0.2406238,0.01171448,-0.01453918,0.001341459,5.864341E-05,0.007301217
0.2373229,0.0128828,-0.0154091,0.0004094285,-5.22339E-05,0.008820748
0.2357309,0.01429993,-0.01482089,-1.136694E-05,0.0006962787,0.01002217
0.2341613,0.01402913,-0.01442937,-0.0007073494,0.000418781,0.01088063
0.2334354,0.01557648,-0.01279409,-0.001517496,-0.0007560271,0.0117963
0.2366475,0.01612197,-0.011689,-0.001030898,-0.001293879,0.01309123
0.2368986,0.02078707,-0.01027809,9.625155E-05,-0.001859127,0.01432615
0.2297407,0.02614435,-0.01082882,0.001222207,-0.001584206,0.01534026
0.2280021,0.03021979,-0.0101811,0.002521546,-0.0002411079,0.01657847
0.2297387,0.03224396,-0.01070909,0.003216561,0.0006570707,0.01817012
0.2246264,0.03749827,-0.01283478,0.00534472,4.462635E-05,0.01900712
0.2244481,0.03827724,-0.01313392,0.003807507,-0.001038424,0.02006394
0.2243643,0.03539651,-0.01385171,0.000807213,-0.001745574,0.02082442
0.2253942,0.0342656,-0.01257772,-0.0001117854,-0.002135541,0.0219074
0.2235102,0.03437004,-0.01283856,-0.0004143676,-0.001893594,0.02266942
0.2220673,0.03452587,-0.01237419,-0.001015465,-0.00102801,0.02352456
0.2211419,0.03664745,-0.01237219,-0.0009394835,-0.0003750488,0.024119
0.219832,0.03852574,-0.01328124,0.0009885536,-3.670278E-05,0.02426019
0.2182813,0.04168672,-0.01377117,0.002829842,0.0006952974,0.02385026
0.2164408,0.04511158,-0.01402462,0.003790143,0.001587837,0.02346324
0.2156003,0.04672203,-0.01387349,0.003829757,0.001562412,0.02398828
0.2159187,0.04576862,-0.01346477,0.002673695,0.001078377,0.02516272
0.212701,0.0426368,-0.01351585,0.001013709,0.00100193,0.02615931
0.2150924,0.04026157,-0.01128381,2.216664E-05,0.0005419893,0.02672127
0.2175805,0.03946064,-0.009652396,0.001566036,0.0005871532,0.02601943
0.2147532,0.04220362,-0.008522498,0.001035072,1.390983E-05,0.0253625
0.2152866,0.04239794,-0.007030278,0.0003055606,-0.001310867,0.02507926
0.2129016,0.04448979,-0.00734337,0.002248606,-0.001297826,0.02490197
0.2152518,0.04641435,-0.007919105,0.004488564,-0.0006399623,0.02494155
0.2140896,0.04749548,-0.00990998,0.005238811,-0.001070227,0.02517073
0.210955,0.04802981,-0.01188702,0.004877654,-0.002104801,0.02514924
0.2146053,0.04865214,-0.01055957,0.003129204,-0.002609606,0.02520198
0.2144497,0.04702478,-0.009579183,0.002594298,-0.00245051,0.02547414
0.2111782,0.04650748,-0.009480332,0.002265247,-0.001697449,0.02604085
0.2120935,0.04346903,-0.01105994,7.799285E-05,-0.001555936,0.02654768
0.2106951,0.04244545,-0.009678902,7.904105E-05,-0.002122973,0.0261518
0.209857,0.04543476,-0.008647561,0.001670836,-0.001920499,0.02549764
0.2098625,0.04506622,-0.007747703,0.00197316,-0.002234875,0.02548985
0.2094166,0.04375406,-0.007815762,0.001100097,-0.002545318,0.02550135
0.2076764,0.04547628,-0.01070118,0.002969714,-0.001604274,0.02446081
0.2083512,0.04604732,-0.01191483,0.00396524,-0.001768197,0.02434416
0.2094896,0.04566131,-0.01162791,0.002690528,-0.00249238,0.02426529
0.2118706,0.04411648,-0.01052424,0.001597594,-0.00195168,0.02422097
0.2127735,0.04133784,-0.01072522,0.0005692876,-0.001197622,0.0243175
0.2126094,0.04157544,-0.0108752,0.0008662092,-0.0007707168,0.02432802
0.2158581,0.04096506,-0.01065257,0.001068993,-0.0007023405,0.02415351
0.2165007,0.03984047,-0.0109068,0.0002851609,-0.0009826161,0.02403491
0.2202145,0.03812017,-0.01060958,-0.001381699,-0.002437488,0.02391831
0.2208447,0.04125486,-0.0111265,0.001852604,-0.002341111,0.02312701
0.2199521,0.04476515,-0.01099819,0.004553245,-0.001136844,0.0225522
0.2213155,0.04462418,-0.009906866,0.004117349,-0.0005948152,0.02287531
0.2257903,0.04622254,-0.009107629,0.003587333,-0.001151623,0.02325745
0.2266127,0.04163626,-0.009273244,0.0005993663,-0.0006237777,0.02396662
0.2304214,0.0380171,-0.009730329,-0.001211968,-0.0005831823,0.02385388
0.2316407,0.03300634,-0.01104752,-0.00328987,-0.001015677,0.02330225
0.2328884,0.03042257,-0.01363396,-0.00415219,-0.001021036,0.02299733
0.2349562,0.0282453,-0.01519765,-0.004667747,-0.000942772,0.02258949
0.2345823,0.03058423,-0.01635955,-0.003385496,-0.00049464,0.02205177
0.2349558,0.03238055,-0.01536392,-0.001834126,0.0002571897,0.02163461
0.2360842,0.03373399,-0.01350646,-0.0001721423,0.0001675064,0.02112541
0.239886,0.0356328,-0.01166437,0.002042961,0.0004849206,0.02015372
0.2373899,0.03757391,-0.01331537,0.005044312,0.00177502,0.01902524
0.2391475,0.03827795,-0.01355771,0.006374681,0.002879289,0.01856951
0.2408667,0.03734327,-0.01240906,0.003921402,0.002992564,0.01840048
0.2434756,0.03245183,-0.01075866,0.001345368,0.002214386,0.01845037
0.2458777,0.0276747,-0.009792222,0.0005166052,0.0008451947,0.01773473
0.2486815,0.02264551,-0.009890734,-0.001572533,-0.0004663955,0.01661684
0.2526752,0.01969545,-0.0103634,-0.003279514,-0.00193945,0.01547967
0.2553783,0.01737197,-0.01144063,-0.003280638,-0.002701726,0.01470791
0.2547378,0.01500775,-0.01310175,-0.00347408,-0.002252098,0.01395672
0.2544975,0.01550558,-0.01358996,-0.002857315,-0.001424828,0.01306161
