timestamp,ins_status,latitude,longitude,altitude,northing,easting,down,utm_zone,velocity_north,velocity_east,velocity_down,roll,pitch,yaw
1403713615353763,INS_SOLUTION_GOOD,51.761405,-1.260260,110.317988,5735933.479712,620063.684787,-110.317988,30U,0.269840,-0.052174,-0.001976,-0.002608,0.004067,6.189258
1403713615373593,INS_SOLUTION_GOOD,51.761405,-1.260260,110.318035,5735933.485136,620063.683622,-110.318035,30U,0.265568,-0.052190,-0.002596,-0.002648,0.004075,6.189251
1403713615394132,INS_SOLUTION_GOOD,51.761405,-1.260260,110.318086,5735933.490338,620063.682462,-110.318086,30U,0.261524,-0.052454,-0.002469,-0.002679,0.004082,6.189253
1403713615414377,INS_SOLUTION_GOOD,51.761405,-1.260260,110.318139,5735933.495540,620063.681302,-110.318139,30U,0.257366,-0.052409,-0.002769,-0.002704,0.004085,6.189267
1403713615434672,INS_SOLUTION_GOOD,51.761406,-1.260261,110.318199,5735933.500629,620063.680076,-110.318199,30U,0.253293,-0.052483,-0.003095,-0.002726,0.004087,6.189285
1403713615453580,INS_SOLUTION_GOOD,51.761406,-1.260261,110.318262,5735933.505609,620063.678921,-110.318262,30U,0.249042,-0.052387,-0.003129,-0.002750,0.004088,6.189312
1403713615473717,INS_SOLUTION_GOOD,51.761406,-1.260261,110.318322,5735933.510477,620063.677770,-110.318322,30U,0.244921,-0.052203,-0.003058,-0.002780,0.004103,6.189340
1403713615493258,INS_SOLUTION_GOOD,51.761406,-1.260261,110.318381,5735933.515346,620063.676618,-110.318381,30U,0.240994,-0.051784,-0.002767,-0.002810,0.004123,6.189372
1403713615513616,INS_SOLUTION_GOOD,51.761406,-1.260261,110.318434,5735933.520103,620063.675469,-110.318434,30U,0.236892,-0.051173,-0.002713,-0.002838,0.004156,6.189397
1403713615533499,INS_SOLUTION_GOOD,51.761406,-1.260261,110.318488,5735933.524749,620063.674322,-110.318488,30U,0.232883,-0.050331,-0.002657,-0.002858,0.004188,6.189420
1403713615553747,INS_SOLUTION_GOOD,51.761406,-1.260261,110.318546,5735933.529285,620063.673247,-110.318546,30U,0.229000,-0.049174,-0.003122,-0.002859,0.004220,6.189433
1403713615573381,INS_SOLUTION_GOOD,51.761406,-1.260261,110.318610,5735933.533822,620063.672172,-110.318610,30U,0.225156,-0.047743,-0.003312,-0.002851,0.004244,6.189437
1403713615593352,INS_SOLUTION_GOOD,51.761406,-1.260261,110.318678,5735933.538247,620063.671100,-110.318678,30U,0.221186,-0.046398,-0.003419,-0.002833,0.004259,6.189428
1403713615614058,INS_SOLUTION_GOOD,51.761406,-1.260261,110.318744,5735933.542674,620063.670097,-110.318744,30U,0.217559,-0.045259,-0.002951,-0.002808,0.004266,6.189412
1403713615634256,INS_SOLUTION_GOOD,51.761406,-1.260261,110.318808,5735933.546878,620063.669099,-110.318808,30U,0.213327,-0.044142,-0.003552,-0.002784,0.004262,6.189384
1403713615653765,INS_SOLUTION_GOOD,51.761406,-1.260261,110.318884,5735933.551083,620063.668101,-110.318884,30U,0.209645,-0.043549,-0.003926,-0.002766,0.004247,6.189352
1403713615673518,INS_SOLUTION_GOOD,51.761406,-1.260261,110.318964,5735933.555289,620063.667172,-110.318964,30U,0.205644,-0.043448,-0.004187,-0.002758,0.004232,6.189319
1403713615693747,INS_SOLUTION_GOOD,51.761406,-1.260261,110.319048,5735933.559271,620063.666179,-110.319048,30U,0.201907,-0.043662,-0.004004,-0.002753,0.004204,6.189293
1403713615713601,INS_SOLUTION_GOOD,51.761406,-1.260261,110.319123,5735933.563253,620063.665187,-110.319123,30U,0.197932,-0.043919,-0.003788,-0.002760,0.004188,6.189277
1403713615733734,INS_SOLUTION_GOOD,51.761406,-1.260261,110.319201,5735933.567237,620063.664263,-110.319201,30U,0.193546,-0.044432,-0.003906,-0.002769,0.004175,6.189266
1403713615753652,INS_SOLUTION_GOOD,51.761406,-1.260261,110.319273,5735933.570996,620063.663276,-110.319273,30U,0.190022,-0.045021,-0.003145,-0.002777,0.004172,6.189266
1403713615773643,INS_SOLUTION_GOOD,51.761406,-1.260261,110.319337,5735933.574756,620063.662289,-110.319337,30U,0.185564,-0.045663,-0.003297,-0.002776,0.004181,6.189275
1403713615793758,INS_SOLUTION_GOOD,51.761406,-1.260261,110.319399,5735933.578403,620063.661235,-110.319399,30U,0.182037,-0.046159,-0.002887,-0.002761,0.004193,6.189293
1403713615814110,INS_SOLUTION_GOOD,51.761406,-1.260261,110.319450,5735933.581940,620063.660253,-110.319450,30U,0.178266,-0.046432,-0.002451,-0.002734,0.004217,6.189317
1403713615834275,INS_SOLUTION_GOOD,51.761406,-1.260261,110.319503,5735933.585475,620063.659202,-110.319503,30U,0.174159,-0.046160,-0.002729,-0.002704,0.004244,6.189341
1403713615854874,INS_SOLUTION_GOOD,51.761406,-1.260261,110.319557,5735933.588901,620063.658223,-110.319557,30U,0.170916,-0.045612,-0.002521,-0.002668,0.004269,6.189365
1403713615873650,INS_SOLUTION_GOOD,51.761406,-1.260261,110.319615,5735933.592216,620063.657246,-110.319615,30U,0.166778,-0.044839,-0.003523,-0.002650,0.004294,6.189384
1403713615894101,INS_SOLUTION_GOOD,51.761406,-1.260261,110.319691,5735933.595531,620063.656269,-110.319691,30U,0.162684,-0.043801,-0.003947,-0.002637,0.004301,6.189400
1403713615913778,INS_SOLUTION_GOOD,51.761406,-1.260261,110.319771,5735933.598736,620063.655364,-110.319771,30U,0.159630,-0.042744,-0.003810,-0.002640,0.004300,6.189411
1403713615933352,INS_SOLUTION_GOOD,51.761406,-1.260261,110.325822,5735933.606996,620063.670427,-110.325822,30U,0.156033,-0.040918,-0.005108,-0.002647,0.004294,6.189458
1403713615953620,INS_SOLUTION_GOOD,51.761407,-1.260261,110.325923,5735933.610091,620063.669593,-110.325923,30U,0.152624,-0.039788,-0.004921,-0.002660,0.004280,6.189453
1403713615973774,INS_SOLUTION_GOOD,51.761407,-1.260261,110.326020,5735933.613074,620063.668693,-110.326020,30U,0.149272,-0.039036,-0.004546,-0.002673,0.004256,6.189444
1403713615993656,INS_SOLUTION_GOOD,51.761407,-1.260261,110.326112,5735933.615947,620063.667865,-110.326112,30U,0.145701,-0.038363,-0.004472,-0.002681,0.004232,6.189428
1403713616014274,INS_SOLUTION_GOOD,51.761407,-1.260261,110.326195,5735933.618821,620063.667037,-110.326195,30U,0.141708,-0.037836,-0.004001,-0.002680,0.004221,6.189412
1403713616037155,INS_SOLUTION_GOOD,51.761407,-1.260261,110.326269,5735933.621583,620063.666212,-110.326269,30U,0.138524,-0.037781,-0.003470,-0.002671,0.004205,6.189390
1403713616053781,INS_SOLUTION_GOOD,51.761407,-1.260261,110.326333,5735933.624345,620063.665387,-110.326333,30U,0.135044,-0.037726,-0.002745,-0.002660,0.004202,6.189373
1403713616073534,INS_SOLUTION_GOOD,51.761407,-1.260261,110.326384,5735933.626995,620063.664564,-110.326384,30U,0.131390,-0.037592,-0.002479,-0.002651,0.004223,6.189361
1403713616093641,INS_SOLUTION_GOOD,51.761407,-1.260261,110.326432,5735933.629535,620063.663744,-110.326432,30U,0.128060,-0.037566,-0.002387,-0.002633,0.004237,6.189354
1403713616113537,INS_SOLUTION_GOOD,51.761407,-1.260261,110.326476,5735933.632075,620063.662924,-110.326476,30U,0.125164,-0.037658,-0.001883,-0.002610,0.004258,6.189355
1403713616133787,INS_SOLUTION_GOOD,51.761407,-1.260261,110.326511,5735933.634505,620063.662175,-110.326511,30U,0.121885,-0.037512,-0.001798,-0.002594,0.004297,6.189356
1403713616153579,INS_SOLUTION_GOOD,51.761407,-1.260261,110.326556,5735933.636933,620063.661358,-110.326556,30U,0.118649,-0.037405,-0.002695,-0.002569,0.004323,6.189365
1403713616173347,INS_SOLUTION_GOOD,51.761407,-1.260261,110.326623,5735933.639250,620063.660543,-110.326623,30U,0.115300,-0.037144,-0.003954,-0.002550,0.004338,6.189378
1403713616193534,INS_SOLUTION_GOOD,51.761407,-1.260261,110.326703,5735933.641457,620063.659731,-110.326703,30U,0.112441,-0.036770,-0.003901,-0.002529,0.004339,6.189394
1403713616213786,INS_SOLUTION_GOOD,51.761407,-1.260261,110.326785,5735933.643664,620063.658988,-110.326785,30U,0.109151,-0.036287,-0.004441,-0.002522,0.004348,6.189407
1403713616234279,INS_SOLUTION_GOOD,51.761407,-1.260261,110.326877,5735933.645870,620063.658175,-110.326877,30U,0.106386,-0.035896,-0.004497,-0.002506,0.004327,6.189423
1403713616253750,INS_SOLUTION_GOOD,51.761407,-1.260261,110.326972,5735933.647855,620063.657438,-110.326972,30U,0.102905,-0.035574,-0.004967,-0.002498,0.004309,6.189436
1403713616273666,INS_SOLUTION_GOOD,51.761407,-1.260261,110.327065,5735933.649952,620063.656697,-110.327065,30U,0.100227,-0.035014,-0.004231,-0.002484,0.004284,6.189444
1403713616293413,INS_SOLUTION_GOOD,51.761407,-1.260261,110.327140,5735933.651826,620063.655962,-110.327140,30U,0.097571,-0.034558,-0.003397,-0.002470,0.004273,6.189446
1403713616313287,INS_SOLUTION_GOOD,51.761407,-1.260261,110.327207,5735933.653811,620063.655224,-110.327207,30U,0.094770,-0.034350,-0.003152,-0.002457,0.004265,6.189446
1403713616333621,INS_SOLUTION_GOOD,51.761407,-1.260261,110.327253,5735933.655574,620063.654492,-110.327253,30U,0.092296,-0.034075,-0.001633,-0.002437,0.004264,6.189443
1403713616353710,INS_SOLUTION_GOOD,51.761407,-1.260261,110.327286,5735933.657448,620063.653756,-110.327286,30U,0.088794,-0.033588,-0.001851,-0.002428,0.004276,6.189432
1403713616373671,INS_SOLUTION_GOOD,51.761407,-1.260261,110.327321,5735933.659211,620063.653024,-110.327321,30U,0.086856,-0.033363,-0.001319,-0.002413,0.004282,6.189425
1403713616394046,INS_SOLUTION_GOOD,51.761407,-1.260261,110.327344,5735933.660864,620063.652363,-110.327344,30U,0.084637,-0.033533,-0.001187,-0.002410,0.004306,6.189415
1403713616413797,INS_SOLUTION_GOOD,51.761407,-1.260261,110.327376,5735933.662516,620063.651633,-110.327376,30U,0.081148,-0.033480,-0.002082,-0.002412,0.004334,6.189406
1403713616434373,INS_SOLUTION_GOOD,51.761407,-1.260261,110.327421,5735933.664056,620063.650906,-110.327421,30U,0.079780,-0.033761,-0.002355,-0.002407,0.004342,6.189401
1403713616453632,INS_SOLUTION_GOOD,51.761407,-1.260261,110.327477,5735933.665597,620063.650179,-110.327477,30U,0.076536,-0.033973,-0.003497,-0.002416,0.004358,6.189396
1403713616473546,INS_SOLUTION_GOOD,51.761407,-1.260261,110.327559,5735933.667137,620063.649452,-110.327559,30U,0.073553,-0.033916,-0.004474,-0.002417,0.004349,6.189397
1403713616493779,INS_SOLUTION_GOOD,51.761407,-1.260261,110.327648,5735933.668568,620063.648796,-110.327648,30U,0.071795,-0.033881,-0.004499,-0.002413,0.004335,6.189401
1403713616513282,INS_SOLUTION_GOOD,51.761407,-1.260261,110.327739,5735933.669997,620063.648071,-110.327739,30U,0.069573,-0.033783,-0.004577,-0.002408,0.004317,6.189408
1403713616533419,INS_SOLUTION_GOOD,51.761407,-1.260261,110.327829,5735933.671315,620063.647350,-110.327829,30U,0.066742,-0.033545,-0.004356,-0.002404,0.004308,6.189414
1403713616553751,INS_SOLUTION_GOOD,51.761407,-1.260261,110.327916,5735933.672633,620063.646628,-110.327916,30U,0.065102,-0.033196,-0.004007,-0.002395,0.004292,6.189420
1403713616573674,INS_SOLUTION_GOOD,51.761407,-1.260261,110.327987,5735933.673842,620063.645977,-110.327987,30U,0.063042,-0.033028,-0.003073,-0.002387,0.004279,6.189425
1403713616593777,INS_SOLUTION_GOOD,51.761407,-1.260261,110.328044,5735933.675048,620063.645258,-110.328044,30U,0.060067,-0.032395,-0.002636,-0.002384,0.004283,6.189430
1403713616614264,INS_SOLUTION_GOOD,51.761407,-1.260261,110.328100,5735933.676257,620063.644608,-110.328100,30U,0.056965,-0.031772,-0.003074,-0.002381,0.004286,6.189427
1403713616637268,INS_SOLUTION_GOOD,51.761407,-1.260261,110.328160,5735933.677354,620063.643960,-110.328160,30U,0.054939,-0.031249,-0.002762,-0.002366,0.004273,6.189422
1403713616653804,INS_SOLUTION_GOOD,51.761407,-1.260261,110.328203,5735933.678451,620063.643313,-110.328203,30U,0.053385,-0.030865,-0.001314,-0.002358,0.004278,6.189417
1403713616673675,INS_SOLUTION_GOOD,51.761407,-1.260261,110.328226,5735933.679437,620063.642668,-110.328226,30U,0.051368,-0.030712,-0.001079,-0.002345,0.004304,6.189409
1403713616693787,INS_SOLUTION_GOOD,51.761407,-1.260261,110.328259,5735933.680424,620063.642023,-110.328259,30U,0.048243,-0.030407,-0.002345,-0.002328,0.004320,6.189401
1403713616713432,INS_SOLUTION_GOOD,51.761407,-1.260261,110.328317,5735933.681298,620063.641380,-110.328317,30U,0.045324,-0.030110,-0.003266,-0.002305,0.004316,6.189393
1403713616733684,INS_SOLUTION_GOOD,51.761407,-1.260261,110.328384,5735933.682175,620063.640807,-110.328384,30U,0.042939,-0.029921,-0.003200,-0.002288,0.004311,6.189381
1403713616753553,INS_SOLUTION_GOOD,51.761407,-1.260261,110.328454,5735933.683050,620063.640165,-110.328454,30U,0.040770,-0.030003,-0.003569,-0.002274,0.004312,6.189376
1403713616773349,INS_SOLUTION_GOOD,51.761407,-1.260261,110.328529,5735933.683813,620063.639525,-110.328529,30U,0.037860,-0.030114,-0.003947,-0.002263,0.004305,6.189369
1403713616793241,INS_SOLUTION_GOOD,51.761407,-1.260261,110.328613,5735933.684467,620063.638957,-110.328613,30U,0.034620,-0.030179,-0.004367,-0.002252,0.004291,6.189367
1403713616814313,INS_SOLUTION_GOOD,51.761407,-1.260261,110.328702,5735933.685120,620063.638320,-110.328702,30U,0.031331,-0.030426,-0.004492,-0.002245,0.004278,6.189367
1403713616834440,INS_SOLUTION_GOOD,51.761407,-1.260261,110.328796,5735933.685772,620063.637683,-110.328796,30U,0.028109,-0.030648,-0.004674,-0.002240,0.004259,6.189371
1403713616854304,INS_SOLUTION_GOOD,51.761407,-1.260261,110.328884,5735933.686202,620063.637052,-110.328884,30U,0.024901,-0.030972,-0.004300,-0.002233,0.004243,6.189375
1403713616874687,INS_SOLUTION_GOOD,51.761407,-1.260261,110.328967,5735933.686743,620063.636417,-110.328967,30U,0.022218,-0.031149,-0.003734,-0.002226,0.004230,6.189382
1403713616894407,INS_SOLUTION_GOOD,51.761407,-1.260261,110.329029,5735933.687173,620063.635786,-110.329029,30U,0.020613,-0.031407,-0.002465,-0.002217,0.004233,6.189388
1403713616913565,INS_SOLUTION_GOOD,51.761407,-1.260261,110.329064,5735933.687492,620063.635157,-110.329064,30U,0.018850,-0.031457,-0.001084,-0.002214,0.004250,6.189398
1403713616933783,INS_SOLUTION_GOOD,51.761407,-1.260261,110.332247,5735933.686474,620063.648438,-110.332247,30U,0.016561,-0.030620,-0.001183,-0.002208,0.004282,6.189433
1403713616953942,INS_SOLUTION_GOOD,51.761407,-1.260261,110.332273,5735933.686794,620063.647878,-110.332273,30U,0.014314,-0.030242,-0.001290,-0.002212,0.004311,6.189435
1403713616973789,INS_SOLUTION_GOOD,51.761407,-1.260261,110.332304,5735933.687002,620063.647251,-110.332304,30U,0.011702,-0.029785,-0.001880,-0.002221,0.004332,6.189434
1403713616993520,INS_SOLUTION_GOOD,51.761407,-1.260261,110.332351,5735933.687209,620063.646625,-110.332351,30U,0.009333,-0.029345,-0.002822,-0.002237,0.004344,6.189437
1403713617013700,INS_SOLUTION_GOOD,51.761407,-1.260261,110.332418,5735933.687308,620063.646070,-110.332418,30U,0.006869,-0.028894,-0.003780,-0.002251,0.004348,6.189434
1403713617034205,INS_SOLUTION_GOOD,51.761407,-1.260261,110.332503,5735933.687404,620063.645447,-110.332503,30U,0.004536,-0.028640,-0.004641,-0.002260,0.004335,6.189426
1403713617053887,INS_SOLUTION_GOOD,51.761407,-1.260261,110.332601,5735933.687502,620063.644892,-110.332601,30U,0.002507,-0.028390,-0.005090,-0.002265,0.004317,6.189418
1403713617073566,INS_SOLUTION_GOOD,51.761407,-1.260261,110.332706,5735933.687489,620063.644340,-110.332706,30U,0.000493,-0.028126,-0.005367,-0.002262,0.004300,6.189411
1403713617093849,INS_SOLUTION_GOOD,51.761407,-1.260261,110.332813,5735933.687476,620063.643788,-110.332813,30U,-0.001175,-0.028052,-0.005396,-0.002251,0.004282,6.189409
1403713617113547,INS_SOLUTION_GOOD,51.761407,-1.260261,110.332913,5735933.687462,620063.643236,-110.332913,30U,-0.002288,-0.027971,-0.004523,-0.002238,0.004276,6.189403
1403713617133568,INS_SOLUTION_GOOD,51.761407,-1.260261,110.332995,5735933.687449,620063.642684,-110.332995,30U,-0.002280,-0.027932,-0.003497,-0.002229,0.004283,6.189405
1403713617153821,INS_SOLUTION_GOOD,51.761407,-1.260261,110.333056,5735933.687325,620063.642134,-110.333056,30U,-0.001883,-0.027864,-0.002701,-0.002223,0.004305,6.189407
1403713617173324,INS_SOLUTION_GOOD,51.761407,-1.260261,110.333104,5735933.687312,620063.641582,-110.333104,30U,-0.001100,-0.028022,-0.002133,-0.002225,0.004340,6.189412
1403713617193278,INS_SOLUTION_GOOD,51.761407,-1.260261,110.333144,5735933.687297,620063.640961,-110.333144,30U,-0.000170,-0.028227,-0.001986,-0.002228,0.004383,6.189418
1403713617213704,INS_SOLUTION_GOOD,51.761407,-1.260261,110.333189,5735933.687284,620063.640409,-110.333189,30U,0.001120,-0.028468,-0.002604,-0.002234,0.004426,6.189421
1403713617234323,INS_SOLUTION_GOOD,51.761407,-1.260261,110.333248,5735933.687271,620063.639857,-110.333248,30U,0.002030,-0.028707,-0.003332,-0.002235,0.004460,6.189424
1403713617253483,INS_SOLUTION_GOOD,51.761407,-1.260261,110.333327,5735933.687369,620063.639302,-110.333327,30U,0.003041,-0.028958,-0.004346,-0.002226,0.004478,6.189427
1403713617273489,INS_SOLUTION_GOOD,51.761407,-1.260261,110.333426,5735933.687354,620063.638681,-110.333426,30U,0.003581,-0.029386,-0.005585,-0.002211,0.004479,6.189427
1403713617293690,INS_SOLUTION_GOOD,51.761407,-1.260261,110.333547,5735933.687452,620063.638127,-110.333547,30U,0.003934,-0.029533,-0.006426,-0.002186,0.004459,6.189428
1403713617313576,INS_SOLUTION_GOOD,51.761407,-1.260261,110.333685,5735933.687548,620063.637503,-110.333685,30U,0.004437,-0.029589,-0.007198,-0.002166,0.004428,6.189424
1403713617333451,INS_SOLUTION_GOOD,51.761407,-1.260261,110.333832,5735933.687533,620063.636882,-110.333832,30U,0.004433,-0.029540,-0.007347,-0.002147,0.004387,6.189422
1403713617353827,INS_SOLUTION_GOOD,51.761407,-1.260261,110.333977,5735933.687631,620063.636327,-110.333977,30U,0.004328,-0.029481,-0.007007,-0.002141,0.004344,6.189415
1403713617373571,INS_SOLUTION_GOOD,51.761407,-1.260261,110.334108,5735933.687728,620063.635703,-110.334108,30U,0.003984,-0.029460,-0.006059,-0.002139,0.004308,6.189409
1403713617394073,INS_SOLUTION_GOOD,51.761407,-1.260261,110.334220,5735933.687826,620063.635149,-110.334220,30U,0.003618,-0.029620,-0.005089,-0.002144,0.004280,6.189406
1403713617413821,INS_SOLUTION_GOOD,51.761407,-1.260261,110.334312,5735933.687811,620063.634528,-110.334312,30U,0.003067,-0.029761,-0.003999,-0.002148,0.004271,6.189404
1403713617434045,INS_SOLUTION_GOOD,51.761407,-1.260261,110.334384,5735933.687907,620063.633904,-110.334384,30U,0.002294,-0.030122,-0.003083,-0.002150,0.004274,6.189404
1403713617454181,INS_SOLUTION_GOOD,51.761407,-1.260261,110.334441,5735933.687894,620063.633352,-110.334441,30U,0.001637,-0.030455,-0.002568,-0.002151,0.004295,6.189410
1403713617473813,INS_SOLUTION_GOOD,51.761407,-1.260261,110.334491,5735933.687879,620063.632731,-110.334491,30U,0.001240,-0.030458,-0.002422,-0.002151,0.004323,6.189412
1403713617493792,INS_SOLUTION_GOOD,51.761407,-1.260261,110.334542,5735933.687976,620063.632107,-110.334542,30U,0.000907,-0.030427,-0.002674,-0.002148,0.004356,6.189416
1403713617513450,INS_SOLUTION_GOOD,51.761407,-1.260261,110.334600,5735933.687961,620063.631486,-110.334600,30U,0.000828,-0.030430,-0.003155,-0.002149,0.004385,6.189419
1403713617533413,INS_SOLUTION_GOOD,51.761407,-1.260261,110.334671,5735933.687946,620063.630865,-110.334671,30U,0.001173,-0.030461,-0.003951,-0.002153,0.004407,6.189421
1403713617553534,INS_SOLUTION_GOOD,51.761407,-1.260261,110.334759,5735933.687933,620063.630313,-110.334759,30U,0.001226,-0.030469,-0.004783,-0.002153,0.004418,6.189420
1403713617573693,INS_SOLUTION_GOOD,51.761407,-1.260261,110.334862,5735933.687918,620063.629692,-110.334862,30U,0.002129,-0.030590,-0.005288,-0.002157,0.004423,6.189416
1403713617593546,INS_SOLUTION_GOOD,51.761407,-1.260261,110.334973,5735933.688015,620063.629068,-110.334973,30U,0.002960,-0.030611,-0.005712,-0.002158,0.004418,6.189414
1403713617613961,INS_SOLUTION_GOOD,51.761407,-1.260261,110.335085,5735933.688000,620063.628447,-110.335085,30U,0.003861,-0.030533,-0.005482,-0.002156,0.004408,6.189410
1403713617634087,INS_SOLUTION_GOOD,51.761407,-1.260261,110.335191,5735933.688096,620063.627823,-110.335191,30U,0.004708,-0.030731,-0.005069,-0.002155,0.004396,6.189407
1403713617654033,INS_SOLUTION_GOOD,51.761407,-1.260261,110.335293,5735933.688193,620063.627200,-110.335293,30U,0.005418,-0.031016,-0.004875,-0.002152,0.004380,6.189402
1403713617673847,INS_SOLUTION_GOOD,51.761407,-1.260261,110.335387,5735933.688289,620063.626576,-110.335387,30U,0.005519,-0.031300,-0.004584,-0.002153,0.004368,6.189399
1403713617693817,INS_SOLUTION_GOOD,51.761407,-1.260261,110.335480,5735933.688385,620063.625952,-110.335480,30U,0.005405,-0.031354,-0.004693,-0.002157,0.004358,6.189398
1403713617713345,INS_SOLUTION_GOOD,51.761407,-1.260261,110.335576,5735933.688482,620063.625328,-110.335576,30U,0.004897,-0.031448,-0.004863,-0.002162,0.004345,6.189398
1403713617733592,INS_SOLUTION_GOOD,51.761407,-1.260261,110.335676,5735933.688578,620063.624705,-110.335676,30U,0.004005,-0.031463,-0.005097,-0.002166,0.004328,6.189399
1403713617753584,INS_SOLUTION_GOOD,51.761407,-1.260261,110.335780,5735933.688563,620063.624084,-110.335780,30U,0.002906,-0.031308,-0.005196,-0.002174,0.004312,6.189401
1403713617773595,INS_SOLUTION_GOOD,51.761407,-1.260261,110.335885,5735933.688660,620063.623460,-110.335885,30U,0.001774,-0.031428,-0.005342,-0.002179,0.004302,6.189402
1403713617793838,INS_SOLUTION_GOOD,51.761407,-1.260261,110.335993,5735933.688645,620063.622839,-110.335993,30U,0.000969,-0.031531,-0.005477,-0.002181,0.004290,6.189408
1403713617814307,INS_SOLUTION_GOOD,51.761407,-1.260261,110.336105,5735933.688628,620063.622149,-110.336105,30U,0.000201,-0.031758,-0.005600,-0.002181,0.004283,6.189410
1403713617834426,INS_SOLUTION_GOOD,51.761407,-1.260261,110.336216,5735933.688614,620063.621528,-110.336216,30U,0.000256,-0.031724,-0.005265,-0.002184,0.004282,6.189412
1403713617853635,INS_SOLUTION_GOOD,51.761407,-1.260261,110.336323,5735933.688599,620063.620907,-110.336323,30U,0.000582,-0.031826,-0.005432,-0.002186,0.004290,6.189412
1403713617873651,INS_SOLUTION_GOOD,51.761407,-1.260261,110.336435,5735933.688695,620063.620283,-110.336435,30U,0.001222,-0.031821,-0.005631,-0.002189,0.004303,6.189412
1403713617894464,INS_SOLUTION_GOOD,51.761407,-1.260261,110.336549,5735933.688680,620063.619662,-110.336549,30U,0.002142,-0.031985,-0.005885,-0.002194,0.004316,6.189411
1403713617913458,INS_SOLUTION_GOOD,51.761407,-1.260261,110.336671,5735933.688664,620063.618972,-110.336671,30U,0.002778,-0.031800,-0.006272,-0.002197,0.004331,6.189407
1403713617933473,INS_SOLUTION_GOOD,51.761407,-1.260261,110.336803,5735933.688760,620063.618348,-110.336803,30U,0.003471,-0.032181,-0.006791,-0.002201,0.004337,6.189407
1403713617953553,INS_SOLUTION_GOOD,51.761407,-1.260261,110.336946,5735933.688745,620063.617727,-110.336946,30U,0.003966,-0.032205,-0.007379,-0.002196,0.004328,6.189409
1403713617973593,INS_SOLUTION_GOOD,51.761407,-1.260261,110.339741,5735933.688858,620063.636436,-110.339741,30U,0.004803,-0.025076,-0.005957,-0.002151,0.004307,6.189535
1403713617993851,INS_SOLUTION_GOOD,51.761407,-1.260261,110.340836,5735933.685620,620063.635961,-110.340836,30U,0.005806,-0.025972,-0.006133,-0.002151,0.004274,6.189410
1403713618014210,INS_SOLUTION_GOOD,51.761407,-1.260261,110.340960,5735933.685718,620063.635406,-110.340960,30U,0.006258,-0.026189,-0.006127,-0.002147,0.004237,6.189412
1403713618034445,INS_SOLUTION_GOOD,51.761407,-1.260261,110.341080,5735933.685818,620063.634920,-110.341080,30U,0.006609,-0.026262,-0.005789,-0.002137,0.004194,6.189417
1403713618054060,INS_SOLUTION_GOOD,51.761407,-1.260261,110.341192,5735933.685916,620063.634366,-110.341192,30U,0.006821,-0.026305,-0.005285,-0.002130,0.004156,6.189426
1403713618073839,INS_SOLUTION_GOOD,51.761407,-1.260261,110.341291,5735933.686015,620063.633880,-110.341291,30U,0.006870,-0.026021,-0.004658,-0.002126,0.004126,6.189427
1403713618093843,INS_SOLUTION_GOOD,51.761407,-1.260261,110.341377,5735933.686225,620063.633323,-110.341377,30U,0.006466,-0.025805,-0.003889,-0.002125,0.004105,6.189432
1403713618113551,INS_SOLUTION_GOOD,51.761407,-1.260261,110.341445,5735933.686324,620063.632837,-110.341445,30U,0.005993,-0.025476,-0.003005,-0.002121,0.004093,6.189435
1403713618133477,INS_SOLUTION_GOOD,51.761407,-1.260261,110.341499,5735933.686422,620063.632282,-110.341499,30U,0.005253,-0.025282,-0.002425,-0.002119,0.004096,6.189436
1403713618153612,INS_SOLUTION_GOOD,51.761407,-1.260261,110.341543,5735933.686522,620063.631796,-110.341543,30U,0.004637,-0.025248,-0.002018,-0.002118,0.004110,6.189430
1403713618173611,INS_SOLUTION_GOOD,51.761407,-1.260261,110.341579,5735933.686510,620063.631313,-110.341579,30U,0.004247,-0.025275,-0.001709,-0.002115,0.004123,6.189431
1403713618193986,INS_SOLUTION_GOOD,51.761407,-1.260261,110.341610,5735933.686608,620063.630759,-110.341610,30U,0.003959,-0.025533,-0.001603,-0.002114,0.004145,6.189426
1403713618214196,INS_SOLUTION_GOOD,51.761407,-1.260261,110.341642,5735933.686708,620063.630273,-110.341642,30U,0.003696,-0.025732,-0.001744,-0.002110,0.004163,6.189424
1403713618234271,INS_SOLUTION_GOOD,51.761407,-1.260261,110.341681,5735933.686806,620063.629718,-110.341681,30U,0.003563,-0.025939,-0.002147,-0.002109,0.004180,6.189418
1403713618253966,INS_SOLUTION_GOOD,51.761407,-1.260261,110.341728,5735933.686795,620063.629235,-110.341728,30U,0.004024,-0.026177,-0.002518,-0.002109,0.004194,6.189420
1403713618273595,INS_SOLUTION_GOOD,51.761407,-1.260261,110.341782,5735933.686893,620063.628681,-110.341782,30U,0.004357,-0.026357,-0.002912,-0.002115,0.004208,6.189420
1403713618293988,INS_SOLUTION_GOOD,51.761407,-1.260261,110.341846,5735933.686992,620063.628195,-110.341846,30U,0.004842,-0.026477,-0.003409,-0.002121,0.004209,6.189422
1403713618313990,INS_SOLUTION_GOOD,51.761407,-1.260261,110.341912,5735933.687090,620063.627640,-110.341912,30U,0.005435,-0.026418,-0.003189,-0.002126,0.004203,6.189428
