x,y,z,roll,pitch,yaw
368.3589,-7.3269459999999995,-19.46466,-3.743909,0.7109380999999999,0.3779438
365.18149999999997,-4.026007,-21.421550000000003,-2.77547,-0.4812089,1.480955
717.1486000000001,-10.13245,-39.183009999999996,-2.870043,-0.7823528000000001,1.174647
344.8521,-1.8918329999999999,-18.03731,-1.199823,0.1422333,-1.294287
320.5242,-0.857552,-21.0687,-0.4533551,-0.03206895,-1.2536820000000002
310.01460000000003,0.1688523,-19.522840000000002,-0.3967206,0.5076559,-0.1049871
590.8821,-8.00464,-33.52492,-3.451432,2.961852,2.228985
270.1431,-2.913357,-18.26718,-1.730907,2.03573,-0.0031830409999999997
261.87080000000003,-6.283826,-14.57301,-2.395655,1.690708,-0.28320419999999996
258.39959999999996,-3.1185479999999997,-13.20565,-2.005131,0.7603011,-0.5382574
512.3523,-4.309818,-22.33812,-0.5314300000000001,-1.015911,1.218446
238.55859999999998,-1.034298,-14.612850000000002,-0.5123349,0.2902862,0.4325584
223.15060000000003,-0.9218278999999999,-15.91413,-0.5218513,1.05869,-0.09191854999999999
209.91719999999998,1.613961,-15.378449999999999,0.3975636,0.5756303,0.03803182
411.2991,-5.300727999999999,-23.399079999999998,-1.509791,-0.467583,1.7225000000000001
187.80499999999998,0.3434014,-11.63992,-1.047975,1.093507,0.37157199999999996
176.1062,-2.6791389999999997,-12.653199999999998,-0.6871355,1.43429,-0.2858923
331.8529,-5.2899,-21.65317,-2.317024,0.8692014,-0.5021357
158.47529999999998,0.5648304,-8.597171,-0.8127934,-0.0731636,0.7051558
147.48000000000002,-0.75924,-9.239222999999999,-0.7969044,0.8589975,0.9545669999999999
133.4598,-0.7448258,-7.870321000000001,0.3355838,0.7028485,0.1292337
5.264222,3.553552,0.8753506,0.5031275,-0.38810789999999995,-1.4233259999999999
118.0057,-2.5634509999999997,-7.609611,-0.2319125,-0.1145138,0.33223389999999997
98.95854000000001,-0.7273335999999999,-8.83579,0.8880893000000001,0.5738544999999999,0.6709434
96.30987,3.141882,-7.939203999999999,0.5598847,0.29838939999999997,0.3095775
187.78590000000003,-2.575304,-12.223189999999999,-1.04337,-1.192799,-0.7163887
73.27646,1.688716,-5.4789080000000006,0.5888509000000001,0.2553408,-0.3806549
2.4581370000000002,0.4020231,0.4509583,0.5348269,1.118544,0.3617113
56.360910000000004,1.27432,-6.947951000000001,0.5024976999999999,-0.02864015,0.38761080000000003
46.788610000000006,20.657230000000002,13.05051,1.8163690000000001,0.1968504,-0.5380721
46.55034,-0.2668916,-6.411167,0.19244630000000001,0.3606545,-0.2762235
0.9573391,0.32076010000000005,-0.06261529,-0.013323999999999999,0.2057798,-0.033266949999999997
0.7230182,-0.3096126,-0.40012499999999995,-0.05845518,-0.3119034,0.1480566
63.085010000000004,0.5662568,-4.919169,0.3833011,-0.4325061,-0.04144604
0.9134367,0.6081349,0.2223441,0.6188016999999999,0.30145849999999996,-0.1580875
-0.06830656,0.032846560000000004,-0.1694266,0.06450432,-0.1040939,-0.07942688
3.0025899999999996,0.9010595,-1.153788,0.1702499,-0.3704141,-0.0005362747
-0.4151192,-0.1830473,0.1509276,0.0009451182000000001,0.7462226,0.2381905
1.916237,-0.321992,0.6921280000000001,-0.1441052,0.1026699,0.006257132
-0.7324041,-0.2370379,-0.5019534,-0.2288376,-0.5502625,-0.1658803
-0.424159,0.101975,0.08961604,0.1094607,0.1255782,0.01867231
-1.34421,-0.07602256,1.372274,0.4886299,1.7935050000000001,0.2442733
0.9666355000000001,0.46276809999999996,-1.365302,0.232871,-1.133669,-0.1354322
1.28035,0.40722329999999995,-0.7035878000000001,-0.02369092,-0.8160541,-0.1374268
0.08831541000000001,-0.05270904,0.588041,-0.16218030000000003,0.4104777,0.058308439999999996
-0.5976055,-0.3667581,1.3592540000000002,-0.199494,0.8936117,0.10453889999999999
0.16590090000000002,0.20413900000000001,-0.4308298,0.06677731,-0.2507545,-0.16305309999999998
0.5400131,0.28506739999999997,-0.09653243,0.0008542284,-0.2268654,-0.0380839
0.1511448,-0.02397211,-0.3452367,-0.2391862,-0.4170589,0.03371594
-0.2004754,-0.13474830000000002,0.1671149,-0.08387409,0.1599054,0.007752198
7.646916e-05,0.1714773,-0.10569150000000001,0.06157265000000001,-0.05932900000000001,-0.0097141
0.4547416,0.47941690000000003,-1.659922,0.1298893,-1.274113,0.04144488
0.8051395,-0.253963,-1.009549,-0.06437308,-0.8919612,0.05725964
-0.6417052,0.13651449999999998,0.55447,0.07025553,0.6472916,-0.1428488
-0.20505,0.06549529,0.03388502,-0.02847824,0.2468841,0.0036310789999999997
0.008764222,-0.07447501,-0.1468226,-0.04117139,-0.1505551,0.03259888
-0.1656715,0.02369189,-0.1254679,-0.11544320000000001,-0.3619721,0.03443596
0.3625538,0.138325,-0.07823808,-0.051234760000000004,-0.09976864,-0.052493
-0.3002743,0.08283224,0.23922429999999997,0.02175649,0.3087555,-0.0004267057
-0.02199542,0.008846362,0.01239562,0.08952208,0.0828125,0.01308671
0.6853480999999999,-0.06692530000000001,-0.01388959,0.08525532000000001,-0.1210587,-0.03817882
-0.25161629999999996,0.11510039999999999,-0.6794505000000001,-0.18749369999999999,-0.4511874,-0.08855221
0.43253780000000003,0.1090218,0.35729399999999994,0.06671012,0.1499741,0.02490027
-0.07109648,-0.1572578,0.1248093,-0.08064436,0.13462169999999998,-0.009600748
-0.1251576,0.09062176000000001,-0.08988904,0.1468771,-0.03316786,-0.0007190148
0.5033626,-0.04921445,0.0499692,0.055695959999999996,-0.39798880000000003,-0.05325747
-0.003218857,0.01619286,-0.07263696,0.11740940000000001,-0.0469495,-0.04975831
0.006310608,0.006617395,0.1294539,0.07869112,0.08351123,-0.05439372
-0.42716570000000004,-0.135882,0.009070684,-0.01754347,0.10020630000000001,-0.01815111
1.772369,-0.8735533,0.5904315,-0.2027067,-0.042695420000000005,0.043813410000000004
1.850185,0.1691361,0.6840202,0.17380079999999998,-0.1391399,0.01498602
-1.889946,-0.259934,-0.5273872,-0.18434260000000002,0.056040190000000004,0.047438789999999995
0.05341974000000001,0.006166417,0.1788057,0.01868897,0.09376846000000001,0.03751175
0.2949499,-0.2431372,-0.1883705,-0.1270735,-0.125032,0.1022338
-0.2991611,-0.34763089999999996,0.1932873,-0.03759974,-0.07091611,-0.027710299999999997
0.1892884,0.28627420000000003,0.040884069999999995,0.07527383,0.054196709999999995,-0.07909011
-0.9392929,0.40918730000000003,-0.2004355,0.06364932,0.07629585,-0.012028909999999999
0.1796835,-0.10923680000000001,0.162907,-0.114481,0.0076012960000000004,0.046098280000000005
1.4094190000000002,0.37354790000000004,0.2977447,-0.05677078,-0.10057709999999999,-0.031165639999999998
0.24405349999999998,-0.1035986,0.01493503,-0.04766064,-0.003153362,0.009975149
-2.291534,0.5756917,-0.6004123,0.06240019,0.042050420000000005,-0.08429209
0.005650937,-0.009966217000000001,0.049400309999999996,0.008183299,0.08299669,0.05217852
-0.1166763,-0.001370772,-0.06927871000000001,0.01883404,-0.0641956,-0.020408640000000002
0.03657994,0.023587399999999998,-0.0014858649999999998,0.032241030000000004,-0.037815640000000005,-0.027727309999999998
1.056645,-0.06961210999999999,0.4851455,-0.368855,0.147891,-0.0001596213
-0.06583586,-0.028752009999999998,-0.01320302,0.0175199,0.03485307,0.004195652
0.03916423,-0.0010247449999999999,0.01467793,-0.11909779999999999,-0.006404008,0.04904277
-2.3092629999999998e-10,-8.215652000000001e-11,-1.132428e-10,-2.636782e-12,-3.0878089999999998e-12,8.231264e-12
-0.04417686,-0.03911083,-0.06968167,-0.0018520339999999998,-0.046766539999999995,0.01187971
0.0039023200000000004,7.305228e-05,0.00455668,0.020204479999999997,0.03034099,0.0006173077999999999
-0.15384799999999998,-0.02113163,-0.05128145,0.05500086,0.02175563,0.0055842700000000006
0.06781819,-0.05722964,0.04174824,-0.1253876,0.005713453,0.03112527
0.2275023,0.07643686,-0.05081195,0.19023549999999997,-0.055558750000000004,-0.005526614
-1.084253,0.5077846,-0.5105369,-0.0154858,-0.04576653000000001,-0.03849138
-0.35894050000000005,-0.0626368,-0.1112012,0.1171693,0.055376089999999996,0.014232880000000002
-0.2761277,0.1276804,-0.1635381,0.04322223,-0.01744225,-0.01604626
-0.7562795,-0.29095679999999996,-0.14284639999999998,-0.05764013,-0.01822555,-0.023363469999999997
-0.7668213,0.30946189999999996,-0.2516252,-0.08885614,-0.027727039999999998,-0.02535054
0.7846776000000001,-0.4005495,0.1413646,-0.07355385,0.0192375,0.04797604
0.1447416,0.02536478,0.05487,-0.02007668,0.0164061,-0.007933871
-0.009667792,0.03515544,0.08783371999999999,0.07987818,0.0036061559999999997,-0.05918716
-0.06787099,-0.03949095,-0.1462668,0.0369562,-0.05730469,-0.004179294
-1.4160020000000002,-0.4492673,-0.5083397,-0.1100138,-0.004487249,0.052307809999999996
0.001515831,-0.0072396890000000005,-0.03705582,0.03948832,-0.009918329000000002,-0.0019065430000000001
-0.206059,-0.08765392000000001,-0.06600219,0.0274009,0.006299491999999999,0.001986406
0.169488,0.08391721,0.054640730000000005,0.0597067,-0.015344859999999998,0.007187655
4.973799e-10,-2.575717e-10,1.326716e-10,3.885781e-12,4.996003e-12,-2.775568e-13
0.06011055,0.01174647,0.03774288,-0.020499279999999998,0.01449464,0.01642061
-0.037721529999999996,0.003904606,-0.04731574,0.01721647,-0.005928951,-0.01412483
1.898696,-0.08124221999999999,0.6814003,-0.024331609999999997,0.010747930000000001,-0.04804682
-0.7384189,0.2120499,-0.34550440000000004,-0.01031614,-0.061495579999999994,-0.03024769
0.1433802,-0.0767857,0.028648550000000002,-0.046183810000000006,-0.007285017,0.043590479999999994
-2.4869010000000003e-10,3.552714e-11,-2.04281e-10,-4.163336e-12,-1.06859e-11,-8.46545e-12
-0.11944250000000001,-0.04167503,-0.00476673,0.03548442,0.0130809,-0.033364910000000005
0.08772551,-0.11012630000000001,0.02231816,-0.014737660000000001,-0.004838538,0.04807269
-0.306403,-0.1010626,-0.1676036,-0.001021174,-0.07029607,0.001915432
0.20893889999999998,-0.08053204,0.09280623,-0.024291869999999997,0.01790232,0.03118582
-0.06986444,-0.06059824,-0.01940134,-0.06555591,-0.013090770000000002,0.03504499
-0.24976279999999998,-0.1046488,-0.09186699,-0.0316182,-0.009936305999999999,0.05523706
-0.4970094,-0.1373217,-0.176466,-0.1032051,0.001748683,0.019191240000000002
0.03261797,0.01312249,-0.0059928640000000005,0.022342070000000002,0.007053248,-0.024852159999999998
1.946088e-07,2.070277e-07,-2.616463e-07,8.3396e-08,-2.160265e-08,-3.195166e-08
0.9293362000000001,-0.3132995,0.2087616,0.009267661,0.01478628,0.01442203
0.0123356,0.043638579999999996,-0.1424341,-0.030722040000000003,-0.0367592,-0.002666074
0.47320829999999997,0.2655615,0.1334929,-0.005970843,-0.04276682,-0.007224226
-3.552714e-10,-1.24345e-09,-1.0658139999999999e-10,-1.6930910000000002e-11,7.910342e-12,1.616762e-11
0.1942145,0.07837841,-0.05510922,0.06947425,-0.002005801,0.001996388
0.061966589999999995,-0.1011343,-0.003336175,0.02111874,-0.04129945,0.01711713
0.00837697,0.004506263,0.01238948,-0.0205161,0.016616660000000002,-0.03171915
-0.9573686,0.2129478,-0.37181970000000003,-0.07401748,0.08173122,0.026486649999999997
-3.62853,1.7353059999999998,3.1236970000000004,1.299551,5.5362990000000005,0.974413
9.301293,3.081792,3.88251,1.968127,2.7004639999999998,-0.02029655
3.488353,1.2641609999999999,1.530428,1.025175,0.7763840000000001,-0.4580111
1.404039,1.229844,0.315684,1.119898,0.4009724,-0.2837568
64.04094,1.754308,-8.04841,0.6955458000000001,-0.03198325,0.01218617
177.4851,-2.199956,-14.22811,0.9727068,-0.2589834,0.8381408
5.647035,1.353613,3.779417,0.8876278,2.111733,-0.002056325
41.094319999999996,21.416909999999998,20.29664,3.87535,8.241839,-0.7510295
178.1241,-0.9928507,-15.824700000000002,1.164296,10.63289,0.42795510000000003
500.73760000000004,11.08794,-33.130019999999995,6.187614,23.2803,0.9333769
337.5616,-4.55161,-18.190450000000002,3.691865,7.118317,1.448693
395.65799999999996,-0.2041259,-21.069869999999998,3.2142199999999996,2.8151260000000002,-0.02779465
457.9154,5.061817,-25.14962,2.5891759999999997,-0.7479020999999999,-0.7538815
508.0816,6.403993000000001,-26.14456,2.646773,-2.369297,-0.060251269999999996
1185.2740000000001,2.270026,-47.624599999999994,5.856111,-8.314385,2.6375200000000003
643.0137,-0.29999549999999997,-28.90764,2.948797,-5.8208649999999995,-0.5650558
695.0687,-3.022547,-29.33607,0.7154064,-4.694034,-1.413084
743.2584,-4.03452,-29.9906,0.18112389999999998,-3.3935980000000003,-0.9554901
1541.045,-13.0846,-85.17782,-0.8714962,-5.394929,1.9491530000000001
815.0164,-3.1240340000000004,-43.969730000000006,-2.8066959999999996,-3.215867,1.0481500000000001
834.3014999999999,-7.350523,-49.67474000000001,-3.99107,-3.287927,0.5571243
880.7202,-13.153830000000001,-41.29235,-4.279478,-3.624291,-0.1693825
1839.981,-20.31203,-70.48872,-5.850044,-12.63532,-0.3145776
952.6861,-14.854049999999999,-40.33877,-2.192613,-3.358854,0.9500966000000001
970.5299000000001,-3.53204,-47.438610000000004,0.7381174,-1.612211,-0.7267987
982.5673,3.793787,-55.73541,7.036484,-1.920936,-2.445425
1003.776,9.136401,-61.95143,11.85656,-2.566383,-3.104219
2082.653,30.97486,-113.8641,28.92749,-7.939264,-3.196916
1051.759,1.043825,-62.023939999999996,8.963403999999999,-3.7257399999999996,1.7862330000000002
1085.145,-4.6236060000000005,-55.09504999999999,-1.49875,-2.603811,1.835338
1092.998,-26.59621,-63.63247,-8.489081,-3.331568,-0.5750017
2276.761,-83.47807,-115.2878,-32.23108,-6.1881390000000005,-3.6537309999999996
1153.807,-40.21823,-62.66212,-13.72655,1.0507630000000001,-1.475417
1162.6699999999998,-20.90871,-61.651889999999995,-8.699558,0.5817854,-0.5567119
1180.2930000000001,-11.99376,-78.1773,-3.389721,-0.4655782,-0.060037879999999995
1221.416,-3.646897,-70.82417,1.220405,1.252796,-2.405751
2492.013,-12.51423,-144.82760000000002,13.57358,-1.3221749999999999,-13.0166
1301.639,-1.7243,-55.27344,14.61699,-2.696472,-5.988772
1298.29,4.891335,-59.26898,14.17682,-4.425378,-3.1245049999999996
1332.433,8.480793,-54.87416,9.699496,-3.8241959999999997,-0.3630752
1333.018,-1.1037839999999999,-66.02332,1.1156139999999999,-2.764623,-0.1691099
1361.849,-27.14052,-63.91083,-7.1878779999999995,-3.108451,-2.722576
1379.536,-33.52837,-62.45197,-7.6839710000000006,-1.499951,-6.187701
1401.02,-37.542880000000004,-65.34872,-10.17804,0.5727667,-6.122261999999999
1413.095,-32.06451,-62.512840000000004,-4.657142,0.5390801,-3.355766
1423.961,-15.45001,-77.9764,2.439797,0.49091629999999997,-0.8549386
1499.924,-15.762129999999999,-68.36531,5.523521000000001,-0.5069192,-3.118042
1460.518,2.389774,-89.18772,12.90652,-3.400451,-7.454969
1502.847,-1.339635,-90.59083000000001,14.4617,0.6650802,-6.895071000000001
1487.695,-1.20109,-97.75849,7.945565,2.987272,-1.757181
1512.095,-3.674443,-90.55094,0.6918007,-0.4648678,2.039268
1547.2230000000002,-35.07397,-85.19066000000001,-10.90467,-1.09806,2.911255
1547.596,-38.550059999999995,-100.4821,-18.72739,3.4553969999999996,-0.5989893
1586.556,-44.9892,-102.267,-19.694589999999998,1.78113,-3.0239839999999996
1632.639,-35.31247,-89.57084,-11.61834,-3.413815,-4.156602
1638.605,-34.89437,-89.8789,-8.93963,-3.1830809999999996,-0.9598751999999999
1676.516,-8.541474000000001,-92.56199,1.117383,0.6835983,-1.215132
1744.873,-10.42751,-73.37293,7.014115,5.916303,-1.9667489999999999
1751.004,4.391388,-89.44425000000001,8.709403,3.875097,-4.883807
1767.339,5.69863,-84.99901000000001,7.560435,2.382232,-3.413639
1798.524,-0.5411408999999999,-91.02174,13.343789999999998,3.157584,-0.5370099
1848.053,2.72479,-102.50479999999999,10.02068,7.336768,-1.3998990000000002
1840.551,-15.25675,-106.50949999999999,-3.211054,8.721154,-2.682348
1890.759,-17.012240000000002,-99.71923000000001,-8.877498000000001,3.629856,-2.0786510000000002
1917.007,-19.627350000000003,-95.67337,-3.1778779999999998,-9.5581,-0.04655069
1983.231,-6.758171,-84.14891,5.7147760000000005,-14.44006,0.16170379999999998
1989.0330000000001,0.3597624,-92.30067999999999,11.913799999999998,-4.894405,-1.405697
2020.6299999999999,6.462378,-102.1306,6.9182619999999995,-3.094211,-0.8034303
2026.859,-10.24681,-117.83200000000001,-3.422095,-1.5516510000000001,0.09352509
2057.556,-23.48351,-118.9323,-6.294974000000001,4.068169,-0.7273963
2094.503,-45.428810000000006,-115.7299,-14.54014,5.633152,-2.580206
2092.408,-65.83463,-103.5123,-28.34517,1.047741,-3.553023
2116.518,-73.40518,-102.9268,-31.167360000000002,-8.972166999999999,-3.3301689999999997
2184.672,-43.587770000000006,-101.7967,-13.00324,-3.0065670000000004,-3.9465060000000003
2181.634,-19.308210000000003,-116.6741,-2.377115,-0.475578,-3.317941
2232.187,11.25926,-114.1294,18.27975,-8.44759,-5.957197
2241.466,29.28181,-130.92249999999999,28.86193,-9.966489000000001,-5.0143189999999995
2259.774,22.41767,-124.9258,24.907000000000004,-7.171827,-6.226056
2295.503,17.74929,-117.7569,26.97194,-5.630846,-9.845051999999999
2307.337,13.59636,-126.61489999999999,31.12396,-1.338133,-11.324259999999999
2336.063,8.654387,-129.3492,22.60251,-1.006745,-9.486437
2392.136,-1.001252,-132.7267,11.07747,-0.4180614,-3.973584
2384.667,-17.469440000000002,-150.684,9.560929,0.5364487,2.4072
2421.029,-31.7892,-137.8321,-10.43274,1.3106049999999998,3.094693
2437.084,-57.98887,-137.6158,-25.91463,9.096023,0.3239361
2459.9519999999998,-59.2927,-144.2984,-17.06973,5.22477,-7.459169
2507.436,-39.41636999999999,-125.3929,-14.41076,2.5245710000000003,-10.54445
2504.902,-36.94945,-120.9755,-5.097173000000001,-6.134249,-8.593719
2545.5660000000003,-8.957359,-125.9059,9.5998,-1.739457,-6.876303999999999
2542.356,0.4588245,-139.0288,20.07188,11.613299999999999,-3.816033
2570.0469999999996,14.86097,-146.6536,22.32233,14.80472,-5.541716
2588.262,9.569109000000001,-143.8874,15.10814,14.11594,-7.519997
2632.024,12.632489999999999,-149.0686,15.2419,14.719399999999998,-10.22346
2653.4790000000003,-4.854713,-161.5639,5.757409,11.0914,-9.275593
2687.179,-24.74468,-154.5684,-5.9335949999999995,7.964604,-5.166143
2721.3920000000003,-39.10297,-152.8897,-15.52654,3.713511,-1.525319
2753.5539999999996,-53.41687,-153.522,-16.65142,10.07117,-2.701209
2716.2999999999997,-42.66566,-148.3512,-16.72293,15.22544,-5.713265
2736.703,-38.41724,-134.2886,-19.36367,16.52031,-7.218326
2728.4750000000004,-42.22811,-127.5842,-19.34626,11.80147,-6.154364999999999
2758.9900000000002,-33.2054,-127.1951,-13.46514,5.724846,-6.40325
2788.726,-23.21999,-130.6723,-10.846770000000001,-1.550852,-6.038511
2818.255,-52.44764,-121.2997,-13.12086,-18.45265,-6.364116
2834.8250000000003,-38.83925,-117.2399,-7.718293,-28.9807,-6.949901
2845.882,-29.254929999999998,-146.1595,-7.696960000000001,-19.84029,-9.154336
2848.775,-51.39042,-162.3904,-12.636940000000001,-9.444728,-9.198666
2846.7819999999997,-39.46688,-170.16420000000002,-7.07944,-4.032279,-10.399420000000001
2864.1699999999996,-33.3362,-163.275,0.5439526,-0.16574250000000001,-9.978458999999999
2858.273,-42.360949999999995,-153.66049999999998,-9.689994,-13.799299999999999,-8.210155
2881.19,-58.45951,-138.1265,-22.115260000000003,-27.99458,-6.407076
2908.003,-65.8848,-128.6041,-19.80733,-31.50598,-9.539144
2923.3959999999997,-53.28176,-133.16,-10.80537,-19.09934,-13.33275
2928.386,-50.18495000000001,-145.1805,-5.341499999999999,-1.8664669999999999,-12.2602
2911.471,-26.09221,-155.23250000000002,5.116913,1.90075,-11.62736
2916.92,-12.0299,-177.8153,14.571499999999999,5.714233999999999,-10.51865
2957.577,4.127731,-186.0244,25.704539999999998,0.6564745,-8.732017
2948.881,-6.782974,-204.249,16.23224,1.3416679999999999,-10.50783
2938.467,-18.60719,-218.841,6.0239970000000005,13.023259999999999,-13.39692
2944.903,-40.68678,-199.7084,-1.552418,20.41854,-13.75132
2971.8480000000004,-73.06125,-169.9923,-18.26869,26.31791,-6.971914
2966.8509999999997,-69.92622,-154.54070000000002,-22.9536,23.7019,-3.6900760000000004
2995.9320000000002,-59.13509,-146.4965,-7.078779,22.094649999999998,-5.641247
3001.95,-65.48297,-136.4538,-20.628339999999998,18.08906,-11.62203
3000.9980000000005,-67.65719,-146.7633,-24.563940000000002,7.099621,-15.91653
3032.814,-23.05213,-148.36079999999998,21.57075,-1.505276,-19.615679999999998
3084.5460000000003,11.13705,-135.065,35.423210000000005,-18.37332,-15.18888
3104.71,20.43051,-151.2982,33.51775,-33.45939,-6.985655
3090.2780000000002,31.36969,-166.8719,39.87898,-31.58267,-4.1709700000000005
3109.2769999999996,-1.3086829999999998,-175.19590000000002,12.999260000000001,-21.152520000000003,-6.399640000000001
3093.331,-44.18432,-176.1611,-13.35435,-12.18525,-9.400466
3081.855,-55.538239999999995,-192.7156,-12.11441,0.5666960999999999,-9.656256
3064.277,-77.64349,-197.6383,-28.85881,4.467924,-5.045197
3072.5170000000003,-73.13083,-187.3911,-22.958779999999997,-2.670978,-1.9195829999999998
3114.6059999999998,-58.75802,-184.34740000000002,-0.01451272,3.235266,-5.019849
3081.991,-34.84702,-187.1606,4.7848120000000005,14.00716,-13.0598
3067.973,-5.81979,-187.5634,18.159840000000003,17.94489,-18.98804
3088.0099999999998,1.176102,-159.4124,15.56572,6.662462,-18.77759
3102.627,9.350558,-132.03549999999998,19.86609,-10.824090000000002,-13.536209999999999
3096.2050000000004,-13.26505,-129.3592,3.753857,-18.18171,-8.31092
3153.379,-72.39068,-161.3082,-14.376479999999999,-21.18982,-5.840529
6238.36,-123.28510000000001,-347.6155,-29.391170000000002,-22.667270000000002,-17.570140000000002
3072.359,-50.31812,-170.5376,-0.1825438,-24.726380000000002,-13.629779999999998
3074.7960000000003,-23.748749999999998,-166.7807,3.4473909999999997,-37.70516,-13.67464
3066.456,-39.02006,-172.3186,-15.16634,-32.95692,-9.112959
6105.167,-105.63080000000001,-385.1266,-23.536939999999998,3.58402,-8.562953
2983.093,-41.97254,-203.2256,-9.011405,28.75758,-3.791597
2949.616,-68.36734,-205.343,-30.530520000000003,29.00313,0.2039457
2960.249,-47.60371,-203.27669999999998,-20.74082,18.573439999999998,-0.01374697
2930.146,-38.75656,-199.22209999999998,-20.50611,11.683010000000001,3.5105470000000003
2939.524,-19.86697,-173.1562,-6.773313,14.366769999999999,9.421021
2911.6459999999997,-1.7403620000000002,-158.1576,4.118072,19.086750000000002,13.96792
2900.293,9.593104,-151.60160000000002,5.531498,23.275489999999998,15.92262
2895.743,18.05389,-139.3452,14.60327,19.28818,12.360570000000001
2888.8019999999997,33.11224,-150.8451,23.96542,4.656073,5.0181499999999994
2904.7279999999996,15.557360000000001,-162.6333,19.508850000000002,-5.12505,-0.699223
2858.253,-9.463887,-180.66140000000001,-4.371701,-18.52547,1.529215
2921.88,-15.52308,-165.3242,-7.368082,-22.92708,7.998958
2896.2490000000003,-27.17344,-173.6281,-6.3916,-19.78234,12.3286
2866.576,-30.553389999999997,-177.66,-8.685482,-13.428489999999998,9.190025
2853.579,-29.25705,-155.3247,-9.20718,-4.988099,3.218371
2843.946,-13.10594,-149.6629,-7.267947,-7.627509,-1.142448
2874.494,0.07652384,-152.2841,13.96958,-8.703305,-1.206201
2868.563,-5.005688,-149.7071,10.13248,-6.972127,2.819991
2828.081,-14.33346,-172.6649,0.7701019,-7.400125,6.252296
2825.693,-12.15741,-166.2474,2.786152,-4.409396,5.267468
2821.038,-21.80344,-171.28879999999998,-3.1254440000000003,-1.826969,3.619201
2724.306,-30.354650000000003,-185.93990000000002,-7.854157000000001,2.3106050000000002,1.67886
2753.118,-34.18933,-176.7492,-7.108929,4.841194,1.750697
2729.394,-24.510920000000002,-156.1568,-6.883497,-0.49364009999999997,2.306228
2723.401,-18.81372,-150.4998,-3.917258,-1.4367159999999999,3.9167279999999995
2706.234,9.573538000000001,-141.3783,7.903783,6.160414,3.15383
2703.315,2.106764,-142.6189,14.23142,11.51386,1.428066
2702.116,-12.15997,-155.3286,2.4870330000000003,8.483448,2.22425
2647.2079999999996,-2.383534,-164.26989999999998,2.6353910000000003,3.372035,3.0284160000000004
2660.982,-12.23538,-162.5045,-2.9881800000000003,3.158226,3.47263
2646.1059999999998,-21.83566,-152.9826,-9.020448,3.528725,2.009433
2623.0179999999996,-28.539099999999998,-167.8356,-6.22796,-0.43134189999999994,3.9008689999999997
2639.917,-17.63954,-163.7347,-3.8390210000000002,-5.585694,2.762891
2630.2690000000002,-16.45451,-147.2477,-3.418434,-1.9982090000000001,2.619462
2568.6949999999997,-12.62162,-158.166,1.044937,3.290527,2.568347
2626.272,-9.568209999999999,-136.1258,4.45708,3.402924,1.05064
2602.317,3.4653769999999997,-143.8112,8.009293999999999,5.02275,0.5417093000000001
2592.6090000000004,-0.1592526,-146.047,3.328203,2.380598,2.419886
2565.29,-13.488459999999998,-156.2757,3.768973,0.10709710000000001,3.586652
2572.192,-7.205543,-147.42510000000001,2.417959,-4.487465,3.8150880000000003
2551.407,-21.50201,-150.98149999999998,-12.39215,-9.313698,4.471076
2563.264,-27.67339,-142.3671,-12.53038,-9.518543,4.316144
2540.643,-24.58886,-156.3604,-2.07277,-5.3714949999999995,3.258344
2516.461,-13.03513,-151.70090000000002,-3.4865280000000003,0.8101491000000001,1.478148
2508.4139999999998,-32.28716,-132.7454,-23.41118,-4.62481,2.752217
2522.262,-52.739869999999996,-115.131,-37.34475,-17.09218,2.229105
2540.618,-57.19047,-112.9654,-25.31099,-17.97192,3.095437
2502.3630000000003,-37.098130000000005,-134.1799,-13.22628,-12.12735,4.7453840000000005
2487.9970000000003,-16.5274,-148.3926,-8.348931,-1.9392230000000001,5.930427999999999
2487.425,6.180173,-156.5261,5.448188,0.7615654000000001,6.779949
2489.66,30.76034,-157.39489999999998,21.885920000000002,1.1852019999999999,7.016471
2461.1659999999997,32.10371,-164.9748,18.95634,2.919361,8.683101
2477.243,17.04045,-150.1506,11.20204,2.464497,10.81624
2481.163,6.132054,-151.2442,3.260928,-4.1028899999999995,13.52791
2438.0209999999997,-2.364278,-149.0587,-4.539833,-0.30946779999999996,17.80527
2415.477,-20.43741,-146.8488,-23.59085,8.047391,26.855120000000003
2423.261,-13.12695,-125.3903,-30.601729999999996,14.537980000000001,35.57093
2419.4669999999996,21.00492,-108.873,-8.854614,13.901810000000001,39.75104
2436.582,28.58207,-117.6337,-2.4805170000000003,-2.306767,44.16952
2424.515,52.39705,-117.5721,-9.410852,-10.50723,47.23468
2390.992,67.02208,-132.0926,1.911921,-9.628637,53.20036
2374.402,104.83569999999999,-156.742,18.61419,0.36734950000000005,59.9882
2406.238,117.14479999999999,-145.39180000000002,13.414589999999999,0.5864341000000001,73.01217
2373.229,128.828,-154.091,4.094285,-0.522339,88.20748
2357.3089999999997,142.9993,-148.2089,-0.1136694,6.962787,100.2217
2341.613,140.2913,-144.2937,-7.073494,4.18781,108.80630000000001
2334.354,155.7648,-127.9409,-15.174959999999999,-7.560270999999999,117.963
2366.475,161.2197,-116.89,-10.30898,-12.93879,130.91230000000002
2368.986,207.8707,-102.7809,0.9625155,-18.591269999999998,143.26149999999998
2297.4069999999997,261.44350000000003,-108.28819999999999,12.222069999999999,-15.842059999999998,153.4026
