source_timestamp,destination_timestamp
1403713634972780,1403713634910280
1403713635035281,1403713634972780
1403713635097782,1403713635035281
1403713635160282,1403713635097782
1403713635222783,1403713635160282
1403713635285291,1403713635222783
1403713635347784,1403713635285291
1403713635410286,1403713635347784
1403713635472786,1403713635410286
1403713635535290,1403713635472786
1403713635597789,1403713635535290
1403713635660290,1403713635597789
1403713635722791,1403713635660290
1403713635785293,1403713635722791
1403713635847795,1403713635785293
1403713635910295,1403713635847795
1403713635972796,1403713635910295
1403713636035298,1403713635972796
1403713636097801,1403713636035298
1403713636160302,1403713636097801
1403713636222801,1403713636160302
1403713636285301,1403713636222801
1403713636347802,1403713636285301
1403713636410305,1403713636347802
1403713636472806,1403713636410305
1403713636535306,1403713636472806
1403713636597809,1403713636535306
1403713636660309,1403713636597809
1403713636722812,1403713636660309
1403713636785313,1403713636722812
1403713636847813,1403713636785313
1403713636910315,1403713636847813
1403713636972822,1403713636910315
1403713637035319,1403713636972822
1403713637097820,1403713637035319
1403713637160321,1403713637097820
1403713637222822,1403713637160321
1403713637285324,1403713637222822
1403713637347825,1403713637285324
1403713637410327,1403713637347825
1403713637472827,1403713637410327
1403713637535329,1403713637472827
1403713637597831,1403713637535329
1403713637660333,1403713637597831
1403713637722834,1403713637660333
1403713637785335,1403713637722834
1403713637847835,1403713637785335
1403713637910336,1403713637847835
1403713637972836,1403713637910336
1403713638035337,1403713637972836
1403713638097837,1403713638035337
1403713638160338,1403713638097837
1403713638222839,1403713638160338
1403713638285339,1403713638222839
1403713638347840,1403713638285339
1403713638410342,1403713638347840
1403713638472843,1403713638410342
1403713638535342,1403713638472843
1403713638597845,1403713638535342
1403713638660346,1403713638597845
1403713638722846,1403713638660346
1403713638785350,1403713638722846
1403713638847850,1403713638785350
1403713638910349,1403713638847850
1403713638972851,1403713638910349
1403713639035352,1403713638972851
1403713639097854,1403713639035352
1403713639160358,1403713639097854
1403713639222855,1403713639160358
1403713639285357,1403713639222855
1403713639347858,1403713639285357
1403713639410359,1403713639347858
1403713639472859,1403713639410359
1403713639535362,1403713639472859
1403713639597864,1403713639535362
1403713639660363,1403713639597864
1403713639722864,1403713639660363
1403713639785365,1403713639722864
1403713639847867,1403713639785365
1403713639910367,1403713639847867
1403713639972870,1403713639910367
1403713640035372,1403713639972870
1403713640097871,1403713640035372
1403713640160374,1403713640097871
1403713640222877,1403713640160374
1403713640285375,1403713640222877
1403713640347875,1403713640285375
1403713640410378,1403713640347875
1403713640472881,1403713640410378
1403713640535384,1403713640472881
1403713640597881,1403713640535384
1403713640660382,1403713640597881
1403713640722886,1403713640660382
1403713640785385,1403713640722886
1403713640847889,1403713640785385
1403713640910390,1403713640847889
1403713640972888,1403713640910390
1403713641035388,1403713640972888
1403713641097889,1403713641035388
1403713641160392,1403713641097889
1403713641222893,1403713641160392
1403713641285395,1403713641222893
1403713641347898,1403713641285395
1403713641410396,1403713641347898
1403713641472897,1403713641410396
1403713641535399,1403713641472897
1403713641597899,1403713641535399
1403713641660401,1403713641597899
1403713641722901,1403713641660401
1403713641785403,1403713641722901
1403713641847905,1403713641785403
1403713641910404,1403713641847905
1403713641972906,1403713641910404
1403713642035408,1403713641972906
1403713642097910,1403713642035408
1403713642160410,1403713642097910
1403713642222916,1403713642160410
1403713642285414,1403713642222916
1403713642347915,1403713642285414
1403713642410416,1403713642347915
1403713642472920,1403713642410416
1403713642535419,1403713642472920
1403713642597923,1403713642535419
1403713642660426,1403713642597923
1403713642722926,1403713642660426
1403713642785424,1403713642722926
1403713642847926,1403713642785424
1403713642910428,1403713642847926
1403713642972930,1403713642910428
1403713643035431,1403713642972930
1403713643097934,1403713643035431
1403713643160434,1403713643097934
1403713643222936,1403713643160434
1403713643285436,1403713643222936
1403713643347938,1403713643285436
1403713643410442,1403713643347938
1403713643472941,1403713643410442
1403713643535442,1403713643472941
1403713643597945,1403713643535442
1403713643660445,1403713643597945
1403713643722946,1403713643660445
1403713643785448,1403713643722946
1403713643847950,1403713643785448
1403713643910464,1403713643847950
1403713643972955,1403713643910464
1403713644035455,1403713643972955
1403713644097955,1403713644035455
1403713644160457,1403713644097955
1403713644222962,1403713644160457
1403713644285463,1403713644222962
1403713644347964,1403713644285463
1403713644410464,1403713644347964
1403713644472965,1403713644410464
1403713644535468,1403713644472965
1403713644597967,1403713644535468
1403713644660469,1403713644597967
1403713644722970,1403713644660469
1403713644785472,1403713644722970
1403713644847973,1403713644785472
1403713644910475,1403713644847973
1403713644972977,1403713644910475
1403713645035478,1403713644972977
1403713645097979,1403713645035478
1403713645160480,1403713645097979
1403713645222982,1403713645160480
1403713645285484,1403713645222982
1403713645347985,1403713645285484
1403713645410487,1403713645347985
1403713645472990,1403713645410487
1403713645535491,1403713645472990
1403713645597993,1403713645535491
1403713645660493,1403713645597993
1403713645722993,1403713645660493
1403713645785494,1403713645722993
1403713645847998,1403713645785494
1403713645910497,1403713645847998
1403713645972999,1403713645910497
1403713646035501,1403713645972999
1403713646098002,1403713646035501
1403713646160503,1403713646098002
1403713646223011,1403713646160503
1403713646348006,1403713646223011
1403713646410507,1403713646348006
1403713646473009,1403713646410507
1403713646535510,1403713646473009
1403713646660513,1403713646535510
1403713646723014,1403713646660513
1403713646785515,1403713646723014
1403713646848016,1403713646785515
1403713646973020,1403713646848016
1403713647035521,1403713646973020
1403713647098021,1403713647035521
1403713647160522,1403713647098021
1403713647223023,1403713647160522
1403713647348025,1403713647223023
1403713647410527,1403713647348025
1403713647473028,1403713647410527
1403713647535532,1403713647473028
1403713647660531,1403713647535532
1403713647723032,1403713647660531
1403713647785534,1403713647723032
1403713647848035,1403713647785534
1403713647973037,1403713647848035
1403713648035541,1403713647973037
1403713648098042,1403713648035541
1403713648160541,1403713648098042
1403713648285544,1403713648160541
1403713648348044,1403713648285544
1403713648410547,1403713648348044
1403713648535545,1403713648410547
1403713648598045,1403713648535545
1403713648660547,1403713648598045
1403713648723047,1403713648660547
1403713648848047,1403713648723047
1403713648910553,1403713648848047
1403713648973048,1403713648910553
1403713649035549,1403713648973048
1403713649160553,1403713649035549
1403713649223050,1403713649160553
1403713649285550,1403713649223050
1403713649348054,1403713649285550
1403713649473052,1403713649348054
1403713649535552,1403713649473052
1403713649598055,1403713649535552
1403713649660554,1403713649598055
1403713649723054,1403713649660554
1403713649785559,1403713649723054
1403713649848057,1403713649785559
1403713649910558,1403713649848057
1403713649973059,1403713649910558
1403713650035560,1403713649973059
1403713650098061,1403713650035560
1403713650160560,1403713650098061
1403713650223061,1403713650160560
1403713650285562,1403713650223061
1403713650348062,1403713650285562
1403713650410562,1403713650348062
1403713650473063,1403713650410562
1403713650535564,1403713650473063
1403713650598064,1403713650535564
1403713650660566,1403713650598064
1403713650723067,1403713650660566
1403713650785569,1403713650723067
1403713650848069,1403713650785569
1403713650910572,1403713650848069
1403713650973072,1403713650910572
1403713651035574,1403713650973072
1403713651098074,1403713651035574
1403713651160575,1403713651098074
1403713651223077,1403713651160575
1403713651285580,1403713651223077
1403713651348079,1403713651285580
1403713651410581,1403713651348079
1403713651473081,1403713651410581
1403713651535581,1403713651473081
1403713651598084,1403713651535581
1403713651660584,1403713651598084
1403713651723086,1403713651660584
1403713651785589,1403713651723086
1403713651848088,1403713651785589
1403713651910589,1403713651848088
1403713651973090,1403713651910589
1403713652035592,1403713651973090
1403713652098094,1403713652035592
1403713652160595,1403713652098094
1403713652223096,1403713652160595
1403713652285597,1403713652223096
1403713652348099,1403713652285597
1403713652410601,1403713652348099
1403713652473102,1403713652410601
1403713652535603,1403713652473102
1403713652598105,1403713652535603
1403713652660607,1403713652598105
1403713652723109,1403713652660607
1403713652785615,1403713652723109
1403713652848111,1403713652785615
1403713652910612,1403713652848111
1403713652973114,1403713652910612
1403713653035615,1403713652973114
1403713653098118,1403713653035615
1403713653160618,1403713653098118
1403713653223119,1403713653160618
1403713653285621,1403713653223119
1403713653348121,1403713653285621
1403713653410621,1403713653348121
1403713653473123,1403713653410621
1403713653535624,1403713653473123
1403713653598123,1403713653535624
1403713653660624,1403713653598123
1403713653723125,1403713653660624
1403713653785625,1403713653723125
1403713653848126,1403713653785625
1403713653910626,1403713653848126
1403713653973126,1403713653910626
1403713654035628,1403713653973126
1403713654098130,1403713654035628
1403713654160631,1403713654098130
1403713654223131,1403713654160631
1403713654285633,1403713654223131
1403713654348136,1403713654285633
1403713654410634,1403713654348136
1403713654473137,1403713654410634
1403713654535636,1403713654473137
1403713654598138,1403713654535636
1403713654660639,1403713654598138
1403713654723140,1403713654660639
1403713654785644,1403713654723140
1403713654848144,1403713654785644
1403713654910649,1403713654848144
1403713654973146,1403713654910649
1403713655035650,1403713654973146
1403713655098149,1403713655035650
1403713655160651,1403713655098149
1403713655223151,1403713655160651
1403713655285651,1403713655223151
1403713655348154,1403713655285651
1403713655410653,1403713655348154
1403713655473155,1403713655410653
1403713655535654,1403713655473155
1403713655598157,1403713655535654
1403713655660658,1403713655598157
1403713655723161,1403713655660658
1403713655785660,1403713655723161
1403713655848161,1403713655785660
1403713655910662,1403713655848161
1403713655973164,1403713655910662
1403713656035667,1403713655973164
1403713656098167,1403713656035667
1403713656160670,1403713656098167
1403713656223171,1403713656160670
1403713656285672,1403713656223171
1403713656348172,1403713656285672
1403713656410672,1403713656348172
1403713656473173,1403713656410672
1403713656535675,1403713656473173
1403713656598176,1403713656535675
1403713656660677,1403713656598176
1403713656723179,1403713656660677
1403713656785683,1403713656723179
1403713656848185,1403713656785683
1403713656910683,1403713656848185
1403713656973185,1403713656910683
1403713657035686,1403713656973185
1403713657098188,1403713657035686
1403713657160689,1403713657098188
1403713657223191,1403713657160689
1403713657285692,1403713657223191
1403713657348196,1403713657285692
1403713657410695,1403713657348196
1403713657473196,1403713657410695
1403713657535698,1403713657473196
1403713657598199,1403713657535698
1403713657660702,1403713657598199
1403713657723202,1403713657660702
1403713657785701,1403713657723202
1403713657848202,1403713657785701
1403713657910703,1403713657848202
1403713657973204,1403713657910703
1403713658035704,1403713657973204
1403713658098204,1403713658035704
1403713658160705,1403713658098204
1403713658223206,1403713658160705
1403713658285707,1403713658223206
1403713658348207,1403713658285707
1403713658410708,1403713658348207
1403713658473210,1403713658410708
1403713658535711,1403713658473210
1403713658598213,1403713658535711
1403713658660713,1403713658598213
1403713658723215,1403713658660713
1403713658785716,1403713658723215
1403713658848219,1403713658785716
1403713658910720,1403713658848219
1403713658973221,1403713658910720
1403713659035722,1403713658973221
1403713659098224,1403713659035722
1403713659160725,1403713659098224
1403713659223227,1403713659160725
1403713659285728,1403713659223227
1403713659348229,1403713659285728
1403713659410731,1403713659348229
1403713659473233,1403713659410731
1403713659535734,1403713659473233
1403713659598235,1403713659535734
1403713659660737,1403713659598235
1403713659723238,1403713659660737
1403713659785739,1403713659723238
1403713659848241,1403713659785739
1403713659910743,1403713659848241
1403713659973244,1403713659910743
1403713660035745,1403713659973244
1403713660098250,1403713660035745
1403713660160749,1403713660098250
1403713660223249,1403713660160749
1403713660285752,1403713660223249
1403713660348252,1403713660285752
1403713660410754,1403713660348252
1403713660473258,1403713660410754
1403713660535757,1403713660473258
1403713660598259,1403713660535757
1403713660660762,1403713660598259
1403713660723261,1403713660660762
1403713660785762,1403713660723261
1403713660848264,1403713660785762
1403713660910766,1403713660848264
1403713660973267,1403713660910766
1403713661035769,1403713660973267
1403713661098270,1403713661035769
1403713661160772,1403713661098270
1403713661223273,1403713661160772
1403713661285774,1403713661223273
1403713661348275,1403713661285774
1403713661410777,1403713661348275
1403713661473281,1403713661410777
1403713661535783,1403713661473281
1403713661598281,1403713661535783
1403713661660782,1403713661598281
1403713661723284,1403713661660782
1403713661785787,1403713661723284
1403713661848287,1403713661785787
1403713661910788,1403713661848287
1403713661973290,1403713661910788
1403713662035791,1403713661973290
1403713662098296,1403713662035791
1403713662160796,1403713662098296
1403713662223296,1403713662160796
1403713662285798,1403713662223296
1403713662348299,1403713662285798
1403713662410800,1403713662348299
1403713662473302,1403713662410800
1403713662535803,1403713662473302
1403713662598305,1403713662535803
1403713662660806,1403713662598305
1403713662723307,1403713662660806
1403713662785812,1403713662723307
1403713662848312,1403713662785812
1403713662910813,1403713662848312
1403713663035815,1403713662910813
1403713663098315,1403713663035815
1403713663160819,1403713663098315
1403713663223318,1403713663160819
1403713663348319,1403713663223318
1403713663410821,1403713663348319
1403713663473321,1403713663410821
1403713663598326,1403713663473321
1403713663660825,1403713663598326
1403713663723326,1403713663660825
1403713663785828,1403713663723326
1403713663910831,1403713663785828
1403713663973330,1403713663910831
1403713664035834,1403713663973330
1403713664098337,1403713664035834
1403713664223335,1403713664098337
1403713664285837,1403713664223335
1403713664348336,1403713664285837
1403713664473337,1403713664348336
1403713664535838,1403713664473337
1403713664598338,1403713664535838
1403713664660838,1403713664598338
1403713664723343,1403713664660838
1403713664785840,1403713664723343
1403713664910840,1403713664785840
1403713664973343,1403713664910840
1403713665035841,1403713664973343
1403713665160842,1403713665035841
1403713665223344,1403713665160842
1403713665285844,1403713665223344
1403713665348344,1403713665285844
1403713665473345,1403713665348344
1403713665535845,1403713665473345
1403713665598345,1403713665535845
1403713665660846,1403713665598345
1403713665723347,1403713665660846
1403713665785847,1403713665723347
1403713665848348,1403713665785847
1403713665910851,1403713665848348
1403713665973353,1403713665910851
1403713666035855,1403713665973353
1403713666098353,1403713666035855
1403713666160853,1403713666098353
1403713666223354,1403713666160853
1403713666285855,1403713666223354
1403713666348354,1403713666285855
1403713666410856,1403713666348354
1403713666473356,1403713666410856
1403713666535858,1403713666473356
1403713666598358,1403713666535858
1403713666660860,1403713666598358
1403713666723362,1403713666660860
1403713666785863,1403713666723362
1403713666848363,1403713666785863
1403713666910864,1403713666848363
1403713666973366,1403713666910864
1403713667035868,1403713666973366
1403713667098371,1403713667035868
1403713667160870,1403713667098371
1403713667223372,1403713667160870
1403713667285873,1403713667223372
1403713667348375,1403713667285873
1403713667410876,1403713667348375
1403713667473380,1403713667410876
1403713667535881,1403713667473380
1403713667598382,1403713667535881
1403713667660882,1403713667598382
1403713667723383,1403713667660882
1403713667785883,1403713667723383
1403713667848384,1403713667785883
1403713667910887,1403713667848384
1403713667973385,1403713667910887
1403713668035886,1403713667973385
1403713668098389,1403713668035886
1403713668160887,1403713668098389
1403713668223389,1403713668160887
1403713668285892,1403713668223389
1403713668348392,1403713668285892
1403713668410892,1403713668348392
1403713668473394,1403713668410892
1403713668535894,1403713668473394
1403713668598398,1403713668535894
1403713668660906,1403713668598398
1403713668723398,1403713668660906
1403713668785900,1403713668723398
1403713668848402,1403713668785900
1403713668910906,1403713668848402
1403713668973404,1403713668910906
1403713669035906,1403713668973404
1403713669098406,1403713669035906
1403713669160906,1403713669098406
1403713669223408,1403713669160906
1403713669285907,1403713669223408
1403713669348408,1403713669285907
1403713669410911,1403713669348408
1403713669473413,1403713669410911
1403713669535912,1403713669473413
1403713669598415,1403713669535912
1403713669660919,1403713669598415
1403713669723416,1403713669660919
1403713669785917,1403713669723416
1403713669848419,1403713669785917
1403713669910921,1403713669848419
1403713669973422,1403713669910921
1403713670035923,1403713669973422
1403713670098425,1403713670035923
1403713670160927,1403713670098425
1403713670223428,1403713670160927
1403713670285932,1403713670223428
1403713670348446,1403713670285932
1403713670410933,1403713670348446
1403713670473434,1403713670410933
1403713670535935,1403713670473434
1403713670598437,1403713670535935
1403713670660937,1403713670598437
1403713670723437,1403713670660937
1403713670785941,1403713670723437
1403713670848438,1403713670785941
1403713670910940,1403713670848438
1403713670973442,1403713670910940
1403713671035941,1403713670973442
1403713671098442,1403713671035941
1403713671160945,1403713671098442
1403713671223444,1403713671160945
1403713671285947,1403713671223444
1403713671348447,1403713671285947
1403713671410950,1403713671348447
1403713671473448,1403713671410950
1403713671535951,1403713671473448
1403713671598451,1403713671535951
1403713671660953,1403713671598451
1403713671723454,1403713671660953
1403713671785954,1403713671723454
1403713671848455,1403713671785954
1403713671910956,1403713671848455
1403713671973458,1403713671910956
1403713672035958,1403713671973458
1403713672098462,1403713672035958
1403713672160963,1403713672098462
1403713672223464,1403713672160963
1403713672285963,1403713672223464
1403713672348464,1403713672285963
1403713672410966,1403713672348464
1403713672473467,1403713672410966
1403713672535969,1403713672473467
1403713672598470,1403713672535969
1403713672660972,1403713672598470
1403713672723473,1403713672660972
1403713672785975,1403713672723473
1403713672848476,1403713672785975
1403713672910982,1403713672848476
1403713672973479,1403713672910982
1403713673035981,1403713672973479
1403713673098482,1403713673035981
1403713673160983,1403713673098482
1403713673223487,1403713673160983
1403713673285988,1403713673223487
1403713673348490,1403713673285988
1403713673410990,1403713673348490
1403713673473491,1403713673410990
1403713673535992,1403713673473491
1403713673598494,1403713673535992
1403713673660997,1403713673598494
1403713673723498,1403713673660997
1403713673785998,1403713673723498
1403713673848502,1403713673785998
1403713673911000,1403713673848502
1403713673973504,1403713673911000
1403713674036004,1403713673973504
1403713674098505,1403713674036004
1403713674161007,1403713674098505
1403713674223508,1403713674161007
1403713674286009,1403713674223508
1403713674348511,1403713674286009
1403713674411012,1403713674348511
1403713674473514,1403713674411012
1403713674536015,1403713674473514
1403713674598519,1403713674536015
1403713674661019,1403713674598519
1403713674723519,1403713674661019
1403713674786031,1403713674723519
1403713674848525,1403713674786031
1403713674911024,1403713674848525
1403713674973524,1403713674911024
1403713675036025,1403713674973524
1403713675098525,1403713675036025
1403713675161026,1403713675098525
1403713675223527,1403713675161026
1403713675286028,1403713675223527
1403713675348528,1403713675286028
1403713675411028,1403713675348528
1403713675473531,1403713675411028
1403713675536030,1403713675473531
1403713675598532,1403713675536030
1403713675661031,1403713675598532
1403713675723531,1403713675661031
1403713675786031,1403713675723531
1403713675848533,1403713675786031
1403713675911033,1403713675848533
1403713675973533,1403713675911033
1403713676036034,1403713675973533
1403713676098535,1403713676036034
1403713676161036,1403713676098535
1403713676223536,1403713676161036
1403713676286037,1403713676223536
1403713676348539,1403713676286037
1403713676411040,1403713676348539
1403713676473541,1403713676411040
1403713676536042,1403713676473541
1403713676598544,1403713676536042
1403713676661045,1403713676598544
1403713676723546,1403713676661045
1403713676786046,1403713676723546
1403713676848547,1403713676786046
1403713676911049,1403713676848547
1403713676973550,1403713676911049
1403713677036054,1403713676973550
1403713677098553,1403713677036054
1403713677161058,1403713677098553
1403713677223556,1403713677161058
1403713677286058,1403713677223556
1403713677348559,1403713677286058
1403713677411059,1403713677348559
1403713677473560,1403713677411059
1403713677536061,1403713677473560
1403713677598561,1403713677536061
1403713677661063,1403713677598561
1403713677723563,1403713677661063
1403713677786064,1403713677723563
1403713677848567,1403713677786064
1403713677911067,1403713677848567
1403713677973571,1403713677911067
1403713678036070,1403713677973571
1403713678098571,1403713678036070
1403713678161072,1403713678098571
1403713678223574,1403713678161072
1403713678286075,1403713678223574
1403713678348577,1403713678286075
1403713678411078,1403713678348577
1403713678473582,1403713678411078
1403713678536081,1403713678473582
1403713678598582,1403713678536081
1403713678661083,1403713678598582
1403713678723583,1403713678661083
1403713678786085,1403713678723583
1403713678848584,1403713678786085
1403713678911085,1403713678848584
1403713678973586,1403713678911085
1403713679036088,1403713678973586
1403713679098590,1403713679036088
1403713679161090,1403713679098590
1403713679223591,1403713679161090
1403713679286094,1403713679223591
1403713679348596,1403713679286094
1403713679411095,1403713679348596
1403713679473597,1403713679411095
1403713679536098,1403713679473597
1403713679598599,1403713679536098
1403713679661102,1403713679598599
1403713679723601,1403713679661102
1403713679786101,1403713679723601
1403713679848602,1403713679786101
1403713679911105,1403713679848602
1403713679973605,1403713679911105
1403713680036108,1403713679973605
1403713680098608,1403713680036108
1403713680161109,1403713680098608
1403713680223611,1403713680161109
1403713680286112,1403713680223611
1403713680348610,1403713680286112
1403713680411112,1403713680348610
1403713680473613,1403713680411112
1403713680536116,1403713680473613
1403713680598616,1403713680536116
1403713680661118,1403713680598616
1403713680723621,1403713680661118
1403713680786119,1403713680723621
1403713680848620,1403713680786119
1403713680911123,1403713680848620
1403713680973626,1403713680911123
1403713681036124,1403713680973626
1403713681098625,1403713681036124
1403713681161128,1403713681098625
1403713681223631,1403713681161128
1403713681286132,1403713681223631
1403713681348631,1403713681286132
1403713681411133,1403713681348631
1403713681473635,1403713681411133
1403713681536136,1403713681473635
1403713681598636,1403713681536136
1403713681661136,1403713681598636
1403713681723638,1403713681661136
1403713681786140,1403713681723638
1403713681848640,1403713681786140
1403713681911142,1403713681848640
1403713681973643,1403713681911142
1403713682036145,1403713681973643
1403713682098644,1403713682036145
1403713682161145,1403713682098644
1403713682223646,1403713682161145
1403713682286148,1403713682223646
1403713682348649,1403713682286148
1403713682411151,1403713682348649
1403713682473651,1403713682411151
1403713682536151,1403713682473651
1403713682598653,1403713682536151
1403713682661155,1403713682598653
1403713682723657,1403713682661155
1403713682786160,1403713682723657
1403713682848658,1403713682786160
1403713682911160,1403713682848658
1403713682973661,1403713682911160
1403713683036163,1403713682973661
1403713683098664,1403713683036163
1403713683161167,1403713683098664
1403713683223666,1403713683161167
1403713683286168,1403713683223666
1403713683348670,1403713683286168
1403713683411174,1403713683348670
1403713683473674,1403713683411174
1403713683536174,1403713683473674
1403713683598676,1403713683536174
1403713683661176,1403713683598676
1403713683723675,1403713683661176
1403713683786178,1403713683723675
1403713683848678,1403713683786178
1403713683911178,1403713683848678
1403713683973679,1403713683911178
1403713684036180,1403713683973679
1403713684098682,1403713684036180
1403713684161182,1403713684098682
1403713684223684,1403713684161182
1403713684286184,1403713684223684
1403713684348687,1403713684286184
1403713684411187,1403713684348687
1403713684473689,1403713684411187
1403713684536191,1403713684473689
1403713684598691,1403713684536191
1403713684661192,1403713684598691
1403713684723695,1403713684661192
1403713684786194,1403713684723695
1403713684848697,1403713684786194
1403713684911200,1403713684848697
1403713684973702,1403713684911200
1403713685036199,1403713684973702
1403713685098701,1403713685036199
1403713685161203,1403713685098701
1403713685223702,1403713685161203
1403713685286203,1403713685223702
1403713685348704,1403713685286203
1403713685411208,1403713685348704
1403713685473709,1403713685411208
1403713685536208,1403713685473709
1403713685598710,1403713685536208
1403713685661211,1403713685598710
1403713685723713,1403713685661211
1403713685786213,1403713685723713
1403713685848713,1403713685786213
1403713685911214,1403713685848713
1403713685973715,1403713685911214
1403713686036218,1403713685973715
1403713686098719,1403713686036218
1403713686161221,1403713686098719
1403713686223723,1403713686161221
1403713686286222,1403713686223723
1403713686348727,1403713686286222
1403713686411227,1403713686348727
1403713686473728,1403713686411227
1403713686536228,1403713686473728
1403713686598729,1403713686536228
1403713686661230,1403713686598729
1403713686723732,1403713686661230
1403713686786233,1403713686723732
1403713686848735,1403713686786233
1403713686911236,1403713686848735
1403713686973738,1403713686911236
1403713687036240,1403713686973738
1403713687098741,1403713687036240
1403713687161243,1403713687098741
1403713687223744,1403713687161243
1403713687286245,1403713687223744
1403713687348748,1403713687286245
1403713687411248,1403713687348748
1403713687473750,1403713687411248
1403713687536252,1403713687473750
1403713687598753,1403713687536252
1403713687661254,1403713687598753
1403713687723756,1403713687661254
1403713687786257,1403713687723756
1403713687848762,1403713687786257
1403713687911260,1403713687848762
1403713687973761,1403713687911260
1403713688036263,1403713687973761
1403713688098765,1403713688036263
1403713688161265,1403713688098765
1403713688223767,1403713688161265
1403713688286269,1403713688223767
1403713688348773,1403713688286269
1403713688411271,1403713688348773
1403713688473773,1403713688411271
1403713688536274,1403713688473773
1403713688598775,1403713688536274
1403713688661277,1403713688598775
1403713688723782,1403713688661277
1403713688786282,1403713688723782
1403713688848781,1403713688786282
1403713688911282,1403713688848781
1403713688973782,1403713688911282
1403713689036283,1403713688973782
1403713689098783,1403713689036283
1403713689161284,1403713689098783
1403713689223785,1403713689161284
1403713689286285,1403713689223785
1403713689348785,1403713689286285
1403713689411287,1403713689348785
1403713689473787,1403713689411287
1403713689536288,1403713689473787
1403713689598802,1403713689536288
1403713689661289,1403713689598802
1403713689723789,1403713689661289
1403713689786290,1403713689723789
1403713689848791,1403713689786290
1403713689911290,1403713689848791
1403713689973792,1403713689911290
1403713690036295,1403713689973792
1403713690098795,1403713690036295
1403713690161297,1403713690098795
1403713690223801,1403713690161297
1403713690286301,1403713690223801
1403713690348803,1403713690286301
1403713690411302,1403713690348803
1403713690473804,1403713690411302
1403713690536306,1403713690473804
1403713690598807,1403713690536306
1403713690661309,1403713690598807
1403713690723809,1403713690661309
1403713690786312,1403713690723809
1403713690848811,1403713690786312
1403713690911312,1403713690848811
1403713690973813,1403713690911312
1403713691036313,1403713690973813
1403713691098814,1403713691036313
1403713691161315,1403713691098814
1403713691223814,1403713691161315
1403713691286315,1403713691223814
1403713691348817,1403713691286315
1403713691411317,1403713691348817
1403713691473817,1403713691411317
1403713691536318,1403713691473817
1403713691598819,1403713691536318
1403713691661321,1403713691598819
1403713691723823,1403713691661321
1403713691786323,1403713691723823
1403713691848824,1403713691786323
1403713691911324,1403713691848824
1403713691973828,1403713691911324
1403713692036328,1403713691973828
1403713692098828,1403713692036328
1403713692161330,1403713692098828
1403713692223831,1403713692161330
1403713692286333,1403713692223831
1403713692348832,1403713692286333
1403713692411334,1403713692348832
1403713692473838,1403713692411334
1403713692536337,1403713692473838
1403713692598838,1403713692536337
1403713692661340,1403713692598838
1403713692723846,1403713692661340
1403713692786343,1403713692723846
1403713692848848,1403713692786343
1403713692911349,1403713692848848
1403713692973848,1403713692911349
1403713693036351,1403713692973848
1403713693098852,1403713693036351
1403713693161352,1403713693098852
1403713693223853,1403713693161352
1403713693286356,1403713693223853
1403713693348856,1403713693286356
1403713693411358,1403713693348856
1403713693473859,1403713693411358
1403713693536361,1403713693473859
1403713693598863,1403713693536361
1403713693661364,1403713693598863
1403713693723865,1403713693661364
1403713693786367,1403713693723865
1403713693848868,1403713693786367
1403713693911369,1403713693848868
1403713693973871,1403713693911369
1403713694036375,1403713693973871
1403713694098874,1403713694036375
1403713694161376,1403713694098874
1403713694223877,1403713694161376
1403713694286378,1403713694223877
1403713694348882,1403713694286378
1403713694411381,1403713694348882
1403713694473882,1403713694411381
1403713694536384,1403713694473882
1403713694598888,1403713694536384
1403713694661387,1403713694598888
1403713694723888,1403713694661387
1403713694786392,1403713694723888
1403713694848891,1403713694786392
1403713694911396,1403713694848891
1403713694973897,1403713694911396
1403713695036396,1403713694973897
1403713695098898,1403713695036396
1403713695161398,1403713695098898
1403713695223900,1403713695161398
1403713695286401,1403713695223900
1403713695348903,1403713695286401
1403713695411404,1403713695348903
1403713695473908,1403713695411404
1403713695536409,1403713695473908
1403713695598908,1403713695536409
1403713695661410,1403713695598908
1403713695723912,1403713695661410
1403713695786417,1403713695723912
1403713695848914,1403713695786417
1403713695911419,1403713695848914
1403713695973920,1403713695911419
1403713696036419,1403713695973920
1403713696098923,1403713696036419
1403713696161422,1403713696098923
1403713696223926,1403713696161422
1403713696286425,1403713696223926
1403713696348926,1403713696286425
1403713696411430,1403713696348926
1403713696473929,1403713696411430
1403713696536430,1403713696473929
1403713696598932,1403713696536430
1403713696661433,1403713696598932
1403713696786435,1403713696661433
1403713696848936,1403713696786435
1403713696911438,1403713696848936
1403713696973942,1403713696911438
1403713697098941,1403713696973942
1403713697161444,1403713697098941
1403713697223944,1403713697161444
1403713697348947,1403713697223944
1403713697411446,1403713697348947
1403713697473948,1403713697411446
1403713697536450,1403713697473948
1403713697661452,1403713697536450
1403713697723953,1403713697661452
1403713697786454,1403713697723953
1403713697848955,1403713697786454
1403713697973958,1403713697848955
1403713698036458,1403713697973958
1403713698098959,1403713698036458
1403713698161461,1403713698098959
1403713698286463,1403713698161461
1403713698348964,1403713698286463
1403713698411465,1403713698348964
1403713698536467,1403713698411465
1403713698598969,1403713698536467
1403713698661470,1403713698598969
1403713698723970,1403713698661470
1403713698786471,1403713698723970
1403713698911472,1403713698786471
1403713698973972,1403713698911472
1403713699036473,1403713698973972
